VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,1299643,1299643,10,1,C1,3,0,0.37727,0.001,0.37677,0.001,0.37678,0.0017,0,300,0,0,0.0120497,2,3,22950,-9,-9,0.3773,0.001,55.102699,-26.722181,0.426,0.744,-2.12653,9.406,0.025,-0.109,0.576,-9.507,0.57988,0.842,-999,24.29,22.72,4.65,20.94,25.83137,24.19756,56943.2305,39.18816,33.82352,30.69768,101.24754,griz,56941.0078,0.2776,0.7955,0.26551,-0.0665451,0.0192468,21.85257,0.0260464,3.25817E-05,7.81623E-07,0.00277124,-1.49975E-07,-1.06816E-08,42,49.62613,0.19538,0.34571,0.9791,1,1,0.9999,1,0,41.46815,41.52419,0.13252,0.1329,0.0573,0.0067,-0.0257,-0.194,-0.0304,0.0149,-0.21,0,8313,0.0383,0.004,1,0.013,6,11
SN:,1303317,1303317,10,0,X3,3,0,0.47545,0.001,0.47429,0.001,0.47429,0.00178,0,300,0,0,0.0214238,1,1,-10129,-9,-9,0.4755,0.001,36.964386,-5.405995,1.017,0.881,-9,10.719,0.012,1.064,0.288,-9.652,0.29037,0.958,-999,22.7,20.67,9.15,40.91,25.09645,23.47043,56956.2656,32.47914,25.13092,16.25468,74.09948,riz,56954.7617,0.3388,-0.3388,0.29264,0.18136,0.0311379,23.21173,0.0345168,9.31773E-06,2.96221E-07,0.00189746,-4.25405E-08,-7.14487E-09,35,30.22019,0.69807,0.614989,0.9976,0.929,0.9997,0.9995,0.9998,0,42.10133,42.11346,0.20066,0.2011,0.0912,0.0055,-0.0084,-0.042,-0.0038,0.0132,0.58,0.000007258,3046,-0.1733,0.01,1,0.0307,2,13
SN:,1304456,1304456,10,0,S2,3,0,0.43093,0.001,0.42989,0.001,0.42989,0.00175,0,300,0,0,0.0272214,1,1,33567,-9,-9,0.4309,0.001,41.531326,-1.074893,0.185,0.178,-9,10.663,0.033,0.381,10.381,-10.304,10.38138,1.428,-999,23.17,20.73,13.35,125.79,24.6863,22.25089,56964.2188,25.33382,22.79841,15.5186,67.09795,riz,56967.1094,0.3261,-0.183686,0.36454,-0.076459,0.038239,22.15177,0.0419826,0.000024734,9.56398E-07,0.00550408,-2.251E-07,-2.86112E-08,40,23.75346,0.98064,0.262115,0.9979,1,1,0.9999,0.9993,0,41.69169,41.86098,0.1082,0.1078,0.1008,0.0059,-0.1729,-1.598,0.0036,0.013,1.9,0.00009578,6792,0.0132,0.004,0.901,0,5,12
SN:,1317956,1317956,10,0,X3,3,0,0.87068,0.001,0.86917,0.001,0.86917,0.00212,0,300,0,0,0.0232358,1,3,37145,-9,-9,0.8707,0.001,36.10709,-4.745394,0.102,0.097,-6.11311,11.221,0.045,0.499,0.306,-10.764,0.33734,1.264,-999,25.53,22.02,1.21,36.3,27.29304,23.60023,57005.1094,14.00029,5.94074,-99,24.3893,iz,57007.7617,1.184,-1.53786,0.81369,-0.135362,0.18159,24.3113,0.0622338,3.38438E-06,1.93991E-07,-0.0145744,-5.91907E-08,1.83572E-09,16,14.84176,0.53626,0.682911,0.9964,0.8956,0.9971,0.9994,0.9716,0,43.74519,43.69642,0.32467,0.3297,0.6136,0.0033,0.0617,0.19,-0.0129,0.0174,1.58,0.004385,2505,0.076,0.012,0.279,0,2,17
SN:,1319821,1319821,10,101,C2,3,0,0.30929,0.001,0.3088,0.001,0.3088,0.00165,0,300,0,0,0.00919024,2,3,23639,-9,-9,0.3093,0.001,53.357265,-29.471197,3.107,2.541,1.35061,10.254,0.015,1.328,0.025,-8.925,0.0471699,0.561,-999,21.88,20.54,3.12,10.45,26.26461,24.95221,57025.0742,57.58815,49.26405,31.27161,126.39162,griz,57020.6055,0.1887,-0.468403,0.23587,-0.0817615,0.0169488,21.5725,0.0230828,4.21697E-05,8.96529E-07,0.00174714,-1.43408E-07,-8.97234E-09,43,29.02111,0.94918,0.314094,0.9997,1,1,0.9999,1,0,41.09949,41.02319,0.11077,0.1098,0.0564,0.008,0.0899,0.811,-0.0136,0.0162,0.05,0,10176,-0.0053,0.002,1,0.0078,6,9
SN:,1880304,1880304,10,0,C2,3,0,0.44469,0.001,0.44419,0.001,0.44419,0.00176,0,300,0,0,0.0107412,1,2,-28444,-9,-9,0.4447,0.001,54.742691,-30.035425,0.545,0.671,-3.68239,10.521,0.014,0.77,0.436,-9.732,0.43757,0.913,-999,22.43,20.65,18.39,97.27,24.33855,22.53005,58041.1328,13.02055,9.38335,7.58075,33.45179,riz,58044.6953,0.7464,0.000640807,0.72016,0.0278784,0.0628072,22.86851,0.0675499,0.000012782,7.95239E-07,0.0143951,-3.31964E-07,-3.83428E-08,40,37.92144,0.56419,0.092928,0.9999,0.885,1,0.9996,1,0,42.23434,41.94399,0.19587,0.1951,0.1807,0.0058,0.2868,1.464,0.0036,0.013,2.68,0,18926,-0.1097,0.003,1,0.0044,6,12
SN:,1891107,1891107,10,0,X1,3,0,0.6287,0.001,0.62735,0.001,0.62735,0.00191,0,300,0,0,0.0205158,1,1,-36067,-9,-9,0.6287,0.001,34.546165,-5.661108,0.147,0.22,-9,10.51,0.073,-2.869,7.131,-13.33,7.1311,1.43,-999,24.62,21.83,3.15,43.82,26.25422,23.39582,58064.0547,13.04664,8.46019,5.96409,28.93404,riz,58064.2227,0.7702,-2.02019,0.61609,-0.207454,0.0751999,23.12824,0.0642774,1.00624E-05,5.95714E-07,0.013948,-2.64932E-07,-1.90812E-08,44,31.50532,0.92091,0.965224,0.9995,0.5061,1,0.9999,1,0,42.69856,42.83947,0.14176,0.1455,0.2322,0.0043,-0.1471,-1.038,0.0062,0.0107,0.96,0,882,0.0849,0.013,0.364,0,4,15
SN:,1905184,1905184,10,0,X3,3,0,0.45705,0.001,0.45587,0.001,0.45587,0.00177,0,300,0,0,0.0222686,1,1,137870,-9,-9,0.457,0.001,36.016575,-4.411976,0.631,0.604,-9,10.537,0.014,0.779,0.168,-9.785,0.17342,0.833,-999,22.59,20.79,21.23,105.38,24.18262,22.4431,58093.1641,31.07067,24.52455,21.93103,85.76265,riz,58086.2305,0.2735,0.0498047,0.27912,0.21294,0.0285311,22.8031,0.032218,1.35756E-05,4.02839E-07,0.00253655,-6.29466E-08,-9.30547E-09,27,27.7565,0.42361,0.710002,0.1085,0.6181,0.001,0.9522,0.0385,0,41.653,42.01162,0.20166,0.3367,0.0791,0.0057,-0.3622,-1.796,0.0036,0.013,5.32,0.6441,2994,-0.1673,0.012,1,0.0331,2,12
SN:,1925122,1925122,10,0,S2,3,0,0.38377,0.001,0.38274,0.001,0.38274,0.00171,0,300,0,0,0.0291929,1,1,143172,-9,-9,0.3838,0.001,40.604763,-0.707202,0.37,0.5,-9,9.736,0.017,0.749,0.024,-8.956,0.0424382,0.602,-999,23.06,21.79,13.72,46.45,24.65661,23.33253,58113.0938,17.54373,15.1732,11.97267,40.99803,riz,58109.1719,0.6382,-0.833718,0.68065,0.14155,0.0602352,22.9441,0.0647166,1.19223E-05,7.10646E-07,0.0169818,-2.04813E-07,-3.71545E-08,20,21.89991,0.34597,0.547582,0.6574,0.8101,0.9933,0.997,0.9995,0,41.77392,41.56486,0.24174,0.2424,0.1438,0.0066,0.2394,0.99,-0.0304,0.0149,1.94,0.00005956,684,-0.1049,0.024,1,0.0365,5,11
SN:,1880686,1880686,10,0,C1,3,0,0.31457,0.001,0.31406,0.001,0.31406,0.00165,0,300,0,0,0.00837157,1,1,-28070,-9,-9,0.3146,0.001,53.438457,-26.467484,0.812,0.685,-9,10.565,0.061,0.61,0.949,-9.945,0.95384,1.381,-999,22.37,20.38,24.24,135.55,24.03867,22.16975,58053.1211,59.50095,51.32305,36.63538,146.27029,griz,58053.1641,0.1657,0.00639002,0.18461,-0.080286,0.0125665,21.41897,0.0153875,0.000048575,6.88426E-07,0.000857812,-7.67914E-08,-4.15558E-09,44,64.5078,0.0235513,0.267628,0.9985,1,1,1,1,0,41.01342,41.06547,0.10705,0.1067,0.0464,0.0079,-0.0546,-0.51,0.0025,0.0125,-0.41,0,9770,0.0027,0.002,1,0.008,6,10
SN:,1812092,1812092,10,0,C3,3,0,0.61933,0.001,0.6187,0.001,0.6187,0.0019,0,300,0,0,0.00662947,2,2,123961,-9,-9,0.6193,0.001,53.032799,-27.943537,0.503,1.241,-1.22267,9.63,0.073,-0.468,0.132,-10.079,0.23217,0.803,-999,24.56,24,2.22,11.89,26.63412,24.81205,57991.4023,29.33095,8.89957,4.94912,42.02771,riz,57997.3633,0.8261,-0.168088,0.97335,0.0137049,0.0597856,22.90918,0.0990509,0.000012312,1.12322E-06,-0.0113851,-9.60294E-07,1.83401E-08,11,8.40116,0.67698,0.072293,0.9991,0.94,0.8996,0.1643,0.5759,0,42.20088,42.80224,0.38292,0.3991,0.3522,0.0043,-0.6075,-1.587,0.0062,0.0107,4.6,0.03086,5764,-0.0526,0.007,1,0.0213,3,15
SN:,1898108,1898108,10,0,X2,3,0,0.51325,0.001,0.51204,0.001,0.51204,0.00181,0,300,0,0,0.0252472,2,2,136290,-9,-9,0.5132,0.001,35.839954,-6.276613,1.35,1.31,-1.34537,10.376,0.016,0.487,0.019,-9.886,0.0610328,0.685,-999,22.98,21.37,6.16,29.12,25.52605,23.83952,58071.0703,19.76831,12.55349,10.94184,45.75876,riz,58073.1836,0.5728,-0.738739,0.50346,-0.0617513,0.0457451,22.89487,0.0395616,1.24754E-05,4.54572E-07,0.00160319,-9.34912E-08,-1.23772E-08,38,29.41321,0.83957,0.320946,1,0.9817,1,1,1,0,42.37228,42.31117,0.12411,0.1244,0.1566,0.0051,0.0649,0.523,-0.0038,0.0132,-0.11,0,5397,-0.0642,0.005,0.597,0,4,13
SN:,1334084,1334084,10,1,S2,3,0,0.13431,0.001,0.13349,0.001,0.13349,0.00151,0,300,0,0,0.0339153,1,1,40993,-9,-9,0.1343,0.001,41.73399,-0.69057,0.173,0.126,-9,9.988,0.011,0.691,0.364,-9.274,0.36401,0.88,-999,20.24,19.2,186.36,465.38,21.82412,20.83048,57339.1211,81.77313,67.42877,43.56966,196.91093,gri,57336.4453,0.2078,-0.913942,0.23769,0.0886807,0.0242273,20.02714,0.0301483,0.000175043,4.86052E-06,0.00217433,-6.22192E-07,-9.34837E-08,20,12.76572,0.88721,0.424489,0.9644,0.8079,1,0.9972,1,0,38.98171,38.99082,0.19872,0.1961,0.061,0.0173,-0.0117,-0.059,0.0026,0.0701,0.57,0,139,-0.077,0.02,1,0.0342,5,4
SN:,1282463,1282463,10,0,S1,3,0,0.64804,0.001,0.64685,0.001,0.64685,0.00193,0,300,0,0,0.0414378,1,1,11031,-9,-9,0.648,0.001,42.090412,0.176036,0.119,0.121,-9,11.039,0.062,-0.513,9.487,-11.499,9.48732,1.288,-999,24.01,21.12,5.09,79.08,25.73321,22.75483,57276.3867,11.68519,7.33393,6.32491,24.49161,riz,57266.8789,0.726,-0.643078,0.93684,-0.0915976,0.080264,23.19476,0.0981497,9.46447E-06,8.55581E-07,0.0309384,-6.74679E-07,-3.02708E-08,46,35.90218,0.85781,0.37306,0.9196,0.9435,0.9991,0.9991,0.9836,0,42.80618,42.91929,0.15687,0.1611,0.2665,0.0042,-0.1193,-0.76,0.0062,0.0107,0.67,0.001713,3170,-0.0882,0.007,0.34,0,5,15
SN:,1336687,1336687,10,1,X2,3,0,0.2348,0.001,0.2338,0.001,0.2338,0.00159,0,300,0,0,0.024287,1,1,41918,-9,-9,0.2348,0.001,35.605694,-6.14983,0.427,0.483,-9,8.606,0.028,0.032,0.439,-8.572,0.44916,0.132,-999,23.64,22.94,8.09,13.57,25.23013,24.66855,57356.0977,92.92072,71.89327,65.01775,185.32005,griz,57351.293,0.1717,0.50097,0.16183,0.12473,0.0158646,21.23575,0.0208992,5.75043E-05,1.10689E-06,0.000989911,-1.00931E-07,-1.41222E-08,35,30.08349,0.70433,0.44804,0.9981,0.9575,1,1,1,0,40.15655,40.33584,0.22114,0.22,0.0418,0.0103,-0.1645,-0.744,-0.0148,0.0196,1.33,0,1568,0.082,0.009,1,0.0458,4,7
SN:,1337321,1337321,10,0,X1,3,0,0.56389,0.001,0.56258,0.001,0.56258,0.00186,0,300,0,0,0.0173149,1,2,42294,-9,-9,0.5639,0.001,33.922276,-4.377909,0.432,0.455,-4.33411,11.079,0.045,0.062,10.062,-11.021,10.06393,1.449,-999,23.79,20.91,6.76,96.41,25.42513,22.5397,57355.1602,14.09011,12.14135,9.67094,36.2015,riz,57357.3047,0.7984,1.46331,0.82202,-0.0651265,0.060782,22.86307,0.062704,1.28462E-05,7.41898E-07,0.017554,-4.47743E-07,-2.76167E-08,26,13.33257,0.98079,0.533898,0.9988,0.7923,1,0.9981,1,0,42.52134,42.5554,0.14068,0.1423,0.2002,0.0047,-0.0277,-0.197,-0.0064,0.011,-0.09,0,1562,0.1369,0.01,0.478,0,4,14
SN:,1330530,1330530,10,0,C1,3,0,0.33682,0.001,0.33633,0.001,0.33633,0.00167,0,300,0,0,0.0102948,1,1,39233,-9,-9,0.3368,0.001,54.110645,-27.91552,0.807,1.07,-9,9.986,0.013,0.301,0.261,-9.679,0.26169,1.183,-999,23.29,21.44,8.64,50.52,25.15872,23.24134,57303.1602,25.73341,22.0326,17.46755,63.61489,griz,57308.7734,0.4834,-0.91995,0.413,0.14184,0.0265596,22.37985,0.0309348,2.00475E-05,5.71194E-07,0.00523188,-1.292E-07,-1.0789E-08,59,38.89978,0.97993,0.563536,0.9967,0.8364,0.9993,0.9914,0.9999,0,41.13656,41.23733,0.24773,0.2469,0.0791,0.0074,-0.1033,-0.417,0.0025,0.0125,1.18,0.000004261,1441,-0.0473,0.016,1,0.0538,6,10
SN:,1335885,1335885,10,0,C1,3,0,0.39982,0.001,0.39932,0.001,0.39932,0.00172,0,300,0,0,0.0108578,1,2,41507,-9,-9,0.3998,0.001,54.912159,-27.22237,0.799,0.873,-3.211,10.836,0.011,1.141,0.277,-9.679,0.27772,1.185,-999,22.26,20.18,24.03,158.23,24.04811,22.00178,57345.3125,15.16412,12.82396,10.43043,39.60662,riz,57346.4609,0.4958,0.5684,0.53823,0.22484,0.0601018,22.81742,0.0714433,1.33978E-05,8.81598E-07,0.011293,-2.89934E-07,-4.23095E-08,34,30.02891,0.66273,0.773029,0.9985,0.7245,1,0.9994,0.9999,0,41.77158,41.67186,0.22457,0.2252,0.1547,0.0063,0.1301,0.579,-0.0304,0.0149,1.14,0.00000619,4293,-0.2215,0.009,1,0.0252,6,11
SN:,1337228,1337228,10,1,E1,3,0,0.57858,0.001,0.57741,0.001,0.57741,0.00187,0,300,0,0,0.0050426,1,2,42172,-9,-9,0.5786,0.001,7.52495,-43.034092,0.481,0.701,-3.74255,9.763,0.045,0.161,0.198,-9.596,0.23469,0.588,-999,24.4,22.76,3.6,17.84,26.10924,24.37151,57365.0391,13.2439,10.11475,7.6774,27.34067,riz,57357.5312,0.8216,-0.773561,0.71657,-0.163387,0.0753816,23.22625,0.0698008,9.19387E-06,5.91064E-07,0.0117811,-2.54463E-07,-2.55254E-08,32,29.71773,0.58254,0.602581,0.9974,0.7653,0.9996,0.9983,0.9998,0,42.81386,42.62289,0.21245,0.215,0.2352,0.0046,0.1973,0.929,-0.0064,0.011,1.56,0.00002869,2851,0.1062,0.008,0.797,0,6,14
SN:,1339291,1339291,10,0,E1+E2,3,0,0.81924,0.001,0.81791,0.001,0.8179,0.00208,0,300,0,0,0.00518857,1,1,-16343,-9,-9,0.8192,0.001,9.06711,-43.109875,0.199,0.209,-9,11.253,0.023,0.493,3.871,-10.729,3.87126,1.32,-999,24.29,21.07,4.26,80.5,25.92648,22.73551,57356.125,7.96192,6.64653,5.53845,22.36436,riz,57355.3633,0.9998,-0.33234,0.91007,-0.159662,0.069771,24.03746,0.0804105,4.35526E-06,3.22554E-07,0.0140143,-1.88076E-07,2.98252E-09,70,105.11631,0.00421548,0.543612,0.9978,0.7535,0.985,0.9899,0.9971,0,43.81001,43.53586,0.13899,0.1409,0.2929,0.0034,0.2871,2.065,-0.0129,0.0174,4.11,0.0003742,2325,0.0171,0.01,0.222,0,6,17
SN:,1331344,1331344,10,0,X1,3,0,0.55122,0.001,0.54993,0.001,0.54993,0.00185,0,300,0,0,0.0189793,1,2,39534,-9,-9,0.5512,0.001,34.271313,-5.076369,0.093,0.145,-5.39858,9.87,0.023,0.295,0.02,-9.566,0.11279,0.461,-999,23.31,21.93,10.35,37.36,24.96265,23.56898,57305.2852,12.16636,10.25436,9.26326,28.38472,riz,57301.1094,0.8951,0.49931,0.76769,-0.148385,0.0698084,22.97703,0.0683372,1.15661E-05,7.27982E-07,0.0135497,-3.58549E-07,-2.73696E-08,40,56.49136,0.0436008,0.521869,0.9987,0.7376,1,0.9989,1,0,42.66588,42.49628,0.18984,0.1921,0.2266,0.0048,0.176,0.927,-0.0064,0.011,1.33,0,2516,0.1724,0.008,0.685,0,4,14
SN:,1283923,1283923,10,1,E1+E2,3,0,0.14715,0.001,0.14631,0.001,0.14631,0.00152,0,300,0,0,0.00529812,1,1,9434,-9,-9,0.1471,0.001,9.115502,-43.267849,0.015,0.009,-9,10.684,0.027,0.399,0.537,-10.308,0.57552,1.469,-999,20.35,18.74,165.12,745.20001,21.9555,20.31932,57265.2266,65.45822,60.58399,46.10758,153.99831,gri,57268.3672,0.2453,-2.52192,0.24047,0.0951146,0.0326866,20.727,0.0447491,9.18758E-05,3.7867E-06,0.0035426,-5.47247E-07,-1.08254E-07,68,64.22876,0.60722,0.898442,0.096,0.8633,0.9972,0.9997,0.9999,0,39.46035,39.20739,0.15943,0.1576,0.0682,0.0159,0.2544,1.596,-0.0015,0.0368,2.67,0.0000088,249,-0.114,0.017,1,0.0193,6,5
SN:,1317666,1317666,10,1,X3,3,0,0.14227,0.001,0.14136,0.001,0.14136,0.00152,0,300,0,0,0.0228056,1,2,-14178,-9,-9,0.1423,0.001,36.771015,-5.002413,2.447,1.5,-2.38501,10.062,0.006,0.495,0.138,-9.566,0.15129,1.081,-999,20.91,19.61,33.67,85.68,23.68189,22.6678,57301.293,208.1246,199.17369,163.95012,464.15411,gri,57301.5312,0.1495,-0.283833,0.12127,0.0595031,0.0153849,20.15257,0.0180719,0.000155945,2.59568E-06,0.000165795,-9.98812E-08,-2.9435E-08,27,8.87761,0.9996,0.219753,0.9998,0.9577,0.9996,0.9995,1,0,39.34775,39.12611,0.14408,0.1421,0.0438,0.0164,0.2191,1.521,0.0026,0.0701,2.23,0,2147,-0.0865,0.007,1,0.0173,2,4
SN:,1339246,1339246,10,0,C3,3,0,0.95867,0.001,0.95791,0.001,0.95791,0.0022,0,300,0,0,0.00810859,1,1,42465,-9,-9,0.9587,0.001,52.980255,-27.712732,2.813,3.457,-9,11.206,0.085,-1.795,0.393,-12.898,0.3931,1.256,-999,24.66,21.48,0.28,1.48,27.5,27.07435,57355.25,10.72426,7.86716,-99,21.51361,iz,57352.3867,1.1295,-0.321525,1.0439,-0.128924,0.15292,25.01295,0.0922136,1.77346E-06,1.50623E-07,-0.00910349,-1.20782E-07,5.78888E-09,25,20.09401,0.74188,0.442909,0.9427,0.92,0.9952,0.9988,0.9916,0,44.56228,43.95233,0.2649,0.266,0.5747,0.003,0.6016,2.271,0.0083,0.0289,6.29,0.004677,2449,0.1455,0.01,0.212,0,3,18
SN:,1254000,1254000,10,0,C2,3,0,0.53356,0.001,0.533,0.001,0.533,0.00183,0,300,0,0,0.00914299,1,1,2876,-9,-9,0.5336,0.001,53.674152,-29.564306,1.013,0.901,-9,10.314,0.011,0.661,0.018,-9.651,0.051264,0.523,-999,23,21.41,10.97,47.38,24.89948,23.31101,56575.1836,12.85535,8.9179,7.92142,26.45753,riz,56577.6562,0.9365,-0.488453,0.8502,0.14234,0.0732673,23.65393,0.0678033,6.20052E-06,3.87217E-07,0.00987648,-1.4137E-07,-1.77909E-08,35,36.96784,0.37814,0.501615,0.9992,0.8317,0.9989,0.9991,0.9981,0,42.80941,42.41413,0.21432,0.2169,0.2395,0.0049,0.4017,1.874,-0.0064,0.011,4.22,0.0008104,8781,-0.3417,0.005,0.783,0,6,14
SN:,1257129,1257129,10,0,E2,3,0,0.58932,0.001,0.58817,0.001,0.58817,0.00188,0,300,0,0,0.00589559,2,3,-4170,-9,-9,0.5893,0.001,9.212611,-43.740334,0.442,0.367,-3.22008,11.151,0.014,-3.038,6.803,-14.192,6.80308,1.5,-999,23.45,20.6,8.91,122.4,25.12531,22.28055,56594.0156,13.69969,8.92748,6.70834,32.69631,riz,56592.7422,0.8428,1.5205,0.80684,0.11529,0.0637077,23.09691,0.0686645,1.03571E-05,6.55006E-07,0.0105448,-2.93933E-07,-2.03998E-08,32,51.25722,0.0168036,0.636065,0.9942,0.7587,0.9997,0.9944,0.9905,0,42.4876,42.67094,0.17144,0.1736,0.224,0.0045,-0.177,-1.032,-0.0064,0.011,1.33,0.001081,2899,-0.1531,0.01,0.571,0,6,14
SN:,1249090,1249090,10,0,E1,3,0,0.38724,0.001,0.3862,0.001,0.3862,0.00171,0,300,0,0,0.00658479,1,1,7537,-9,-9,0.3872,0.001,8.479261,-42.312588,2.107,1.331,-9,11.235,0.152,-10,0,-21.375,0.319,1.573,-999,22.16,19.54,5.59,43.34,25.63147,23.40778,56534.1562,28.91328,19.17724,12.82802,59.98036,riz,56536.0391,0.6094,-1.75683,0.45074,0.00689221,0.0483268,22.44593,0.0493726,1.88637E-05,8.57806E-07,0.00532282,-1.29074E-07,-3.40097E-08,34,29.76879,0.67518,0.58606,0.9412,0.9282,0.9998,0.9999,1,0,41.59525,41.58773,0.16573,0.1662,0.1277,0.0065,0.0379,0.229,-0.0304,0.0149,0.25,0,5052,-0.1236,0.005,1,0.0099,6,11
SN:,1287437,1287437,10,0,C2,3,0,0.33727,0.001,0.33681,0.001,0.33681,0.00167,0,300,0,0,0.0114194,1,2,2739,-9,-9,0.3373,0.001,55.153214,-28.954496,0.253,0.173,-5.22534,11.307,0.017,1.166,0.028,-10.137,0.0425206,1.472,-999,21.14,19.2,87.67,544.85999,22.64287,20.65929,56681.125,22.29329,14.73808,7.184,39.01807,giz,56677.4531,0.6343,1.71763,1.08955,0.1,0.0557543,22.0757,0.0682173,2.65289E-05,1.66682E-06,0.00160754,-3.51326E-07,-2.29765E-09,12,12.68096,0.39265,0.662509,0.9955,0.0767,0.9998,0.9989,0.9976,0,41.40221,41.24087,0.31135,0.3103,0.2684,0.0074,0.1588,0.51,0.0025,0.0125,1.72,0.0002064,715,-0.0076,0.015,1,0.0236,6,10
SN:,1265832,1265832,10,0,E2,3,0,0.39978,0.001,0.39876,0.001,0.39876,0.00172,0,300,0,0,0.0049635,1,1,8580,-9,-9,0.3998,0.001,9.549474,-43.430714,1.214,1.149,-9,10.788,0.071,-0.084,9.916,-10.949,9.91855,1.292,-999,22.41,20.2,18.47,145.89999,24.33383,22.08986,56675.0625,10.06931,7.99967,5.79491,21.92459,riz,56674.7656,0.8415,-0.7683,0.98624,0.10312,0.10045,22.86621,0.10495,0.000012809,1.23812E-06,0.0447676,-7.40034E-07,-1.05663E-07,12,11.5516,0.48233,0.428662,0.9985,0.4165,0.9992,0.9938,0.9967,0,41.94071,41.66909,0.27464,0.2754,0.2372,0.0064,0.302,1.1,-0.0304,0.0149,2.42,0.0004702,11191,-0.1846,0.005,1,0.0179,6,11
SN:,1263062,1263062,10,0,X1,3,0,0.5095,0.001,0.50827,0.001,0.50827,0.00181,0,300,0,0,0.0197117,1,1,-2025,-9,-9,0.5095,0.001,35.109447,-5.350022,0.128,0.181,-9,10.235,0.044,-3.593,5.077,-13.76,5.07712,1.243,-999,24.07,21.64,5.51,49.95,25.64712,23.25366,56653.0742,19.57334,12.86545,9.04281,43.40164,riz,56653.4609,0.6143,-0.660399,0.54033,-0.0969652,0.0497704,22.52472,0.0424809,1.75434E-05,6.86408E-07,0.00406931,-1.78771E-07,-2.00387E-08,26,21.14043,0.73468,0.39106,0.9997,0.9819,1,0.9998,1,0,42.05343,42.29209,0.1302,0.1305,0.1643,0.0051,-0.2349,-1.804,-0.0038,0.0132,2.97,0,5544,0.0085,0.006,0.599,0,4,13
SN:,1286881,1286881,10,0,C2,3,0,0.52334,0.001,0.5228,0.001,0.5228,0.00182,0,300,0,0,0.00824034,1,1,2377,-9,-9,0.5233,0.001,54.264793,-29.35401,0.922,1.224,-9,10.536,0.03,0.854,1.219,-9.703,1.22539,1.223,-999,23.49,21.27,8.38,70.6,25.19189,22.87799,56667.1055,26.0493,10.90478,9.41604,46.20165,riz,56668.043,0.4676,0.21482,0.51714,-0.0980053,0.0511714,22.76635,0.0423737,0.000014043,5.48067E-07,0.00777303,-1.94887E-07,-1.44075E-08,18,12.95648,0.79415,0.33444,0.9998,0.8995,1,0.9992,1,0,42.37586,42.36403,0.13589,0.1362,0.1611,0.005,0.0156,0.115,-0.0038,0.0132,-0.18,0,13361,0.0785,0.004,0.678,0,6,13
SN:,1258802,1258802,10,0,E1,3,0,0.55063,0.001,0.54947,0.001,0.54947,0.00185,0,300,0,0,0.00637677,1,1,6941,-9,-9,0.5506,0.001,6.636329,-42.985077,0.181,0.201,-9,10.441,0.012,0.766,0.009,-9.678,0.0390512,0.543,-999,22.47,20.98,23.6,97.32,24.06772,22.5295,56615.0898,12.24384,9.48973,7.40298,30.02794,riz,56616.3398,0.6099,-0.993844,0.70648,-0.0751513,0.0732974,22.869,0.0793202,1.27761E-05,9.33382E-07,0.0212875,-4.87036E-07,-4.73768E-08,33,19.45011,0.97051,0.415331,0.9992,0.9509,1,0.9997,1,0,42.33346,42.49393,0.16207,0.164,0.2014,0.0048,-0.1541,-0.951,-0.0064,0.011,1.06,0,11748,-0.0521,0.003,0.628,0,6,14
