body,r_m,r_body_radii,A_Rs_over_r,grad_A_abs,g_from_STAM_gradient_m_s2,g_newton_m_s2,ratio_STAM_to_newton,relative_error_STAM_vs_newton
Earth,7184321.063380832,1.127659874961675,1.2346473373883383e-09,1.7185302918621683e-16,7.722689998136092,7.722689998136091,1.0000000000000002,1.150089437637004e-16
Earth,7203316.890012067,1.130641483285523,1.2313914558090809e-09,1.7094783897630498e-16,7.682012778691085,7.682012778691084,1.0000000000000002,1.1561793051995668e-16
Earth,7222362.942882666,1.1336309751817086,1.2281441602969028e-09,1.7004741661552567e-16,7.641549815701043,7.641549815701043,1.0,0.0
Earth,7241459.354794176,1.1366283714949263,1.2249054282095344e-09,1.691517369904992e-16,7.601299980626964,7.601299980626963,1.0000000000000002,1.1684559509081068e-16
Earth,7260606.258899276,1.1396336931249844,1.2216752369644167e-09,1.682607751201241e-16,7.56126215087413,7.561262150874129,1.0000000000000002,1.174643071457913e-16
Earth,7279803.7887026975,1.1426469610269498,1.2184535640385443e-09,1.6737450615488083e-16,7.521435209760825,7.521435209760824,1.0000000000000002,1.1808629535856476e-16
Earth,7299052.078062211,1.145668196211303,1.2152403869683007e-09,1.6649290537613602e-16,7.481818046487059,7.481818046487058,1.0000000000000002,1.1871157707679782e-16
Earth,7318351.261189472,1.1486974197440702,1.2120356833493146e-09,1.6561594819545724e-16,7.442409556103785,7.442409556103784,1.0000000000000002,1.1934016974001366e-16
Earth,7337701.472651015,1.151734652746981,1.2088394308362954e-09,1.6474361015392435e-16,7.403208639481944,7.403208639481943,1.0000000000000002,1.1997209088008056e-16
Earth,7357102.847369176,1.1547799163976105,1.205651607142879e-09,1.6387586692144827e-16,7.3642142032818585,7.364214203281858,1.0000000000000002,1.2060735812170008e-16
Earth,7376555.520623024,1.1578332319295281,1.202472190041475e-09,1.6301269429609258e-16,7.3254251599227445,7.325425159922744,1.0000000000000002,1.2124598918289847e-16
