trial,z_bin,z_left,z_right,z_center,n_des_train,n_union_ref,des_mu_median,union_mu_median,delta_mu_des_minus_union,valid_bin
69,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
69,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
69,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
69,0.15-0.20,0.15,0.2,0.175,20,123,39.8153,39.5427,0.27259999999999707,True
69,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
69,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
69,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
69,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
69,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
69,0.40-0.50,0.4,0.5,0.45,205,100,41.96879,41.8131,0.15568999999999988,True
69,0.50-0.60,0.5,0.6,0.55,232,83,42.47192,42.3205,0.15141999999999456,True
69,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
69,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
69,0.80-1.00,0.8,1.0,0.9,85,7,43.68131,43.5331,0.14821000000000595,True
70,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
70,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
70,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
70,0.15-0.20,0.15,0.2,0.175,20,123,39.40043,39.5427,-0.14227000000000345,True
70,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
70,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
70,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
70,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
70,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
70,0.40-0.50,0.4,0.5,0.45,205,100,41.96879,41.8131,0.15568999999999988,True
70,0.50-0.60,0.5,0.6,0.55,232,83,42.47023,42.3205,0.14972999999999814,True
70,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
70,0.70-0.80,0.7,0.8,0.75,95,47,43.30862,43.1675,0.1411200000000008,True
70,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
71,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
71,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
71,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
71,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
71,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
71,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
71,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89235,40.9018,-0.009450000000001069,True
71,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
71,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
71,0.40-0.50,0.4,0.5,0.45,205,100,41.96627,41.8131,0.15317000000000291,True
71,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
71,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93007,42.7805,0.1495699999999971,True
71,0.70-0.80,0.7,0.8,0.75,95,47,43.33284,43.1675,0.1653400000000005,True
71,0.80-1.00,0.8,1.0,0.9,85,7,43.6187,43.5331,0.08559999999999945,True
72,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
72,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
72,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
72,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
72,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
72,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
72,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
72,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.23123,41.1012,0.13002999999999787,True
72,0.35-0.40,0.35,0.4,0.375,98,66,41.45703,41.3794,0.0776300000000063,True
72,0.40-0.50,0.4,0.5,0.45,205,100,41.96879,41.8131,0.15568999999999988,True
72,0.50-0.60,0.5,0.6,0.55,232,83,42.47574,42.3205,0.15523999999999916,True
72,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93625,42.7805,0.1557499999999976,True
72,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
72,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
73,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
73,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.34903,37.1925,0.1565299999999965,True
73,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
73,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
73,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
73,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
73,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93181,40.9018,0.030009999999997206,True
73,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
73,0.35-0.40,0.35,0.4,0.375,98,66,41.46707,41.3794,0.0876700000000028,True
73,0.40-0.50,0.4,0.5,0.45,205,100,41.96627,41.8131,0.15317000000000291,True
73,0.50-0.60,0.5,0.6,0.55,232,83,42.47726,42.3205,0.15675999999999846,True
73,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
73,0.70-0.80,0.7,0.8,0.75,95,47,43.34886,43.1675,0.18136000000000507,True
73,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
74,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
74,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
74,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
74,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
74,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
74,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
74,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
74,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20249,41.1012,0.10128999999999877,True
74,0.35-0.40,0.35,0.4,0.375,98,66,41.47435,41.3794,0.09495000000000431,True
74,0.40-0.50,0.4,0.5,0.45,205,100,41.99333,41.8131,0.18023000000000167,True
74,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
74,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.9394,42.7805,0.1588999999999956,True
74,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
74,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
75,0.00-0.05,0.0,0.05,0.025,106,646,36.00256,35.2665,0.7360600000000019,True
75,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
75,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
75,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
75,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
75,0.25-0.28,0.25,0.28,0.265,38,72,40.69293,40.5139,0.17902999999999736,True
75,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.99129,40.9018,0.08948999999999785,True
75,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
75,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
75,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
75,0.50-0.60,0.5,0.6,0.55,232,83,42.4825,42.3205,0.16199999999999903,True
75,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93731,42.7805,0.156809999999993,True
75,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
75,0.80-1.00,0.8,1.0,0.9,85,7,43.6954,43.5331,0.1623000000000019,True
76,0.00-0.05,0.0,0.05,0.025,106,646,36.04309,35.2665,0.7765899999999988,True
76,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
76,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
76,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
76,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
76,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
76,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.92345,40.9018,0.021650000000001057,True
76,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
76,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
76,0.40-0.50,0.4,0.5,0.45,205,100,41.98488,41.8131,0.17177999999999827,True
76,0.50-0.60,0.5,0.6,0.55,232,83,42.47726,42.3205,0.15675999999999846,True
76,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92828,42.7805,0.14777999999999736,True
76,0.70-0.80,0.7,0.8,0.75,95,47,43.30631,43.1675,0.13881000000000654,True
76,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
77,0.00-0.05,0.0,0.05,0.025,106,646,36.04919,35.2665,0.7826900000000023,True
77,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36253,37.1925,0.17002999999999702,True
77,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
77,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
77,0.20-0.25,0.2,0.25,0.225,52,140,40.24418,40.1351,0.10907999999999873,True
77,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
77,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.91041,40.9018,0.008609999999997342,True
77,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
77,0.35-0.40,0.35,0.4,0.375,98,66,41.46815,41.3794,0.08875000000000455,True
77,0.40-0.50,0.4,0.5,0.45,205,100,41.98488,41.8131,0.17177999999999827,True
77,0.50-0.60,0.5,0.6,0.55,232,83,42.45335,42.3205,0.1328499999999977,True
77,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93407,42.7805,0.15356999999999488,True
77,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
77,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
78,0.00-0.05,0.0,0.05,0.025,106,646,36.01126,35.2665,0.7447599999999994,True
78,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20488,37.1925,0.01238000000000028,True
78,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
78,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
78,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
78,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
78,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
78,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.23238,41.1012,0.13118000000000052,True
78,0.35-0.40,0.35,0.4,0.375,98,66,41.47435,41.3794,0.09495000000000431,True
78,0.40-0.50,0.4,0.5,0.45,205,100,41.95895,41.8131,0.14585000000000292,True
78,0.50-0.60,0.5,0.6,0.55,232,83,42.46907,42.3205,0.14856999999999942,True
78,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93007,42.7805,0.1495699999999971,True
78,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
78,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
79,0.00-0.05,0.0,0.05,0.025,106,646,36.00728,35.2665,0.7407800000000009,True
79,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36253,37.1925,0.17002999999999702,True
79,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
79,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
79,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
79,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
79,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
79,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20068,41.1012,0.09947999999999979,True
79,0.35-0.40,0.35,0.4,0.375,98,66,41.43197,41.3794,0.05257000000000289,True
79,0.40-0.50,0.4,0.5,0.45,205,100,41.98488,41.8131,0.17177999999999827,True
79,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
79,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
79,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
79,0.80-1.00,0.8,1.0,0.9,85,7,43.64768,43.5331,0.11458000000000368,True
80,0.00-0.05,0.0,0.05,0.025,106,646,36.04309,35.2665,0.7765899999999988,True
80,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.34903,37.1925,0.1565299999999965,True
80,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
80,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
80,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
80,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
80,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
80,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22103,41.1012,0.11983000000000033,True
80,0.35-0.40,0.35,0.4,0.375,98,66,41.46815,41.3794,0.08875000000000455,True
80,0.40-0.50,0.4,0.5,0.45,205,100,41.98288,41.8131,0.16978000000000293,True
80,0.50-0.60,0.5,0.6,0.55,232,83,42.46451,42.3205,0.14400999999999442,True
80,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93368,42.7805,0.15317999999999898,True
80,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
80,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
81,0.00-0.05,0.0,0.05,0.025,106,646,36.04309,35.2665,0.7765899999999988,True
81,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
81,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
81,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
81,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
81,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
81,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
81,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
81,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
81,0.40-0.50,0.4,0.5,0.45,205,100,41.96879,41.8131,0.15568999999999988,True
81,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
81,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
81,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
81,0.80-1.00,0.8,1.0,0.9,85,7,43.63286,43.5331,0.0997600000000034,True
82,0.00-0.05,0.0,0.05,0.025,106,646,36.02516,35.2665,0.758659999999999,True
82,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
82,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
82,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
82,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
82,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
82,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
82,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
82,0.35-0.40,0.35,0.4,0.375,98,66,41.42685,41.3794,0.04745000000000488,True
82,0.40-0.50,0.4,0.5,0.45,205,100,41.97567,41.8131,0.16257000000000232,True
82,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
82,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93368,42.7805,0.15317999999999898,True
82,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
82,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
83,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
83,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
83,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
83,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
83,0.20-0.25,0.2,0.25,0.225,52,140,40.24418,40.1351,0.10907999999999873,True
83,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
83,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
83,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.23238,41.1012,0.13118000000000052,True
83,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
83,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
83,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
83,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93457,42.7805,0.15406999999999726,True
83,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
83,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
84,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
84,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.34903,37.1925,0.1565299999999965,True
84,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
84,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
84,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
84,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
84,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
84,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22336,41.1012,0.12216000000000093,True
84,0.35-0.40,0.35,0.4,0.375,98,66,41.43008,41.3794,0.050679999999999836,True
84,0.40-0.50,0.4,0.5,0.45,205,100,41.96821,41.8131,0.15511000000000053,True
84,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
84,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92854,42.7805,0.14803999999999462,True
84,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
84,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
85,0.00-0.05,0.0,0.05,0.025,106,646,36.02516,35.2665,0.758659999999999,True
85,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.1975,37.1925,0.0049999999999954525,True
85,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
85,0.15-0.20,0.15,0.2,0.175,20,123,39.8153,39.5427,0.27259999999999707,True
85,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
85,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
85,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.92345,40.9018,0.021650000000001057,True
85,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
85,0.35-0.40,0.35,0.4,0.375,98,66,41.42987,41.3794,0.050470000000004234,True
85,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
85,0.50-0.60,0.5,0.6,0.55,232,83,42.47573,42.3205,0.15522999999999598,True
85,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93665,42.7805,0.15614999999999668,True
85,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
85,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
86,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
86,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
86,0.10-0.15,0.1,0.15,0.125,13,86,39.29023,38.802,0.4882300000000015,True
86,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
86,0.20-0.25,0.2,0.25,0.225,52,140,40.24144,40.1351,0.10633999999999588,True
86,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
86,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
86,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
86,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
86,0.40-0.50,0.4,0.5,0.45,205,100,41.99291,41.8131,0.17981000000000336,True
86,0.50-0.60,0.5,0.6,0.55,232,83,42.48074,42.3205,0.1602399999999946,True
86,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93007,42.7805,0.1495699999999971,True
86,0.70-0.80,0.7,0.8,0.75,95,47,43.30862,43.1675,0.1411200000000008,True
86,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
87,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
87,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.34903,37.1925,0.1565299999999965,True
87,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
87,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
87,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
87,0.25-0.28,0.25,0.28,0.265,38,72,40.59362,40.5139,0.07972000000000179,True
87,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.91041,40.9018,0.008609999999997342,True
87,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
87,0.35-0.40,0.35,0.4,0.375,98,66,41.44162,41.3794,0.062220000000003495,True
87,0.40-0.50,0.4,0.5,0.45,205,100,41.98525,41.8131,0.17215000000000202,True
87,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
87,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
87,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
87,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
88,0.00-0.05,0.0,0.05,0.025,106,646,36.01126,35.2665,0.7447599999999994,True
88,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20488,37.1925,0.01238000000000028,True
88,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
88,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
88,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
88,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
88,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
88,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
88,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
88,0.40-0.50,0.4,0.5,0.45,205,100,41.97567,41.8131,0.16257000000000232,True
88,0.50-0.60,0.5,0.6,0.55,232,83,42.47726,42.3205,0.15675999999999846,True
