r_dimensionless,accumulation_A,transition_fraction,state,su_per_ly,effective_outward_speed_toy,escape_tendency_toy,cumulative_su_from_outer_radius
0.3764252850570114,7.057362477852858,1.0,liquid-like / trapped,3.320599110477278,0.0,0.0,28.890207076752542
0.380376075215043,6.911520714959313,1.0,liquid-like / trapped,3.3284752287794155,0.0,0.0,28.877072528022765
0.3843268653730746,6.770153451895112,1.0,liquid-like / trapped,3.3364880699340786,0.0,0.0,28.863906592320667
0.3882776555311062,6.633079503254296,1.0,liquid-like / trapped,3.3446399080957487,0.0,0.0,28.850708724990593
0.39222844568913784,6.500126762546025,1.0,liquid-like / trapped,3.35293307896911,0.0,0.0,28.837478372270596
0.3961792358471694,6.371131661699552,1.0,liquid-like / trapped,3.3613699817298066,0.0,0.0,28.82421497104547
0.40013002600520103,6.2459386677402735,1.0,liquid-like / trapped,3.3699530810203853,0.0,0.0,28.81091794859205
0.40408081616323266,6.12439981374375,1.0,liquid-like / trapped,3.378684909024824,0.0,0.0,28.797586722316456
0.40803160632126423,6.006374261425477,1.0,liquid-like / trapped,3.3875680676252315,0.0,0.0,28.784220699483004
0.41198239647929585,5.891727892951152,1.0,liquid-like / trapped,3.3966052306444716,0.0,0.0,28.77081927693441
0.4159331866373275,5.780332929757667,1.0,liquid-like / trapped,3.405799146178689,0.0,0.0,28.75738184080296
0.41988397679535905,5.672067576361258,1.0,liquid-like / trapped,3.415152639023906,0.0,0.0,28.743907766212267
0.4238347669533907,5.566815687298231,1.0,liquid-like / trapped,3.4246686132011006,0.0,0.0,28.730396416969274
0.4277855571114223,5.464466455497154,1.0,liquid-like / trapped,3.434350054584395,0.0,0.0,28.716847145246053
0.43173634726945387,5.364914120520758,1.0,liquid-like / trapped,3.444200033637259,0.0,0.0,28.703259291251015
0.4356871374274855,5.26805769524277,1.0,liquid-like / trapped,3.4542217082618842,0.0,0.0,28.689632182889092
0.4396379275855171,5.173800709640361,1.0,liquid-like / trapped,3.464418326767174,0.0,0.0,28.675965135410415
0.4435887177435487,5.082050970488162,1.0,liquid-like / trapped,3.474793230961101,0.0,0.0,28.66225745104703
0.4475395079015803,4.992720335835849,1.0,liquid-like / trapped,3.4853498593735046,0.0,0.0,28.648508418637135
0.45149029805961194,4.905724503238975,1.0,liquid-like / trapped,3.496091750615738,0.0,0.0,28.634717313236326
0.4554410882176435,4.820982810792746,1.0,liquid-like / trapped,3.507022546883942,0.0,0.0,28.62088339571526
0.45939187837567513,4.738418050091751,1.0,liquid-like / trapped,3.5181459976131166,0.0,0.0,28.607005912343205
0.46334266853370676,4.657956290305623,1.0,liquid-like / trapped,3.529465963289557,0.0,0.0,28.593084094356826
0.46729345869173833,4.579526712621974,1.0,liquid-like / trapped,3.540986419429681,0.0,0.0,28.579117157513586
0.47124424884976995,4.503061454364232,1.0,liquid-like / trapped,3.5527114607337236,0.0,0.0,28.565104301629088
0.4751950390078016,4.428495462143564,1.0,liquid-like / trapped,3.5646453054232903,0.0,0.0,28.55104471009762
0.47914582916583315,4.355766353451449,1.0,liquid-like / trapped,3.5767922997722783,0.0,0.0,28.53693754939522
0.4830966193238647,4.2848142861429395,1.0,liquid-like / trapped,3.5891569228412554,0.0,0.0,28.52278196856439
0.4870474094818964,4.21558183530067,1.0,liquid-like / trapped,3.6017437914259847,0.0,0.0,28.508577098679737
0.49099819963992797,4.148013877006414,1.0,liquid-like / trapped,3.6145576652314335,0.0,0.0,28.494322052293562
0.49494898979795954,4.082057478580864,1.0,liquid-like / trapped,3.6276034522833016,0.0,0.0,28.480015922860584
0.4988997799559912,4.0176617948835025,1.0,liquid-like / trapped,3.640886214589835,0.0,0.0,28.465657784140767
0.5028505701140228,3.9547779702931742,1.0,liquid-like / trapped,3.6544111740674907,0.0,0.0,28.451246689579257
0.5068013602720545,3.8933590460164558,1.0,liquid-like / trapped,3.668183718744868,0.0,0.0,28.43678167166237
0.510752150430086,3.8333598723954467,1.0,liquid-like / trapped,3.6822094092602144,0.0,0.0,28.422261741248477
0.5147029405881176,3.7747370259091353,1.0,liquid-like / trapped,3.696493985668812,0.0,0.0,28.407685886872617
0.5186537307461492,3.7174487305834463,1.0,liquid-like / trapped,3.71104337457756,0.0,0.0,28.393053074023562
0.5226045209041807,3.661454783544334,1.0,liquid-like / trapped,3.725863696625222,0.0,0.0,28.37836224439201
0.5265553110622124,3.606716484466183,1.0,liquid-like / trapped,3.7409612743279745,0.0,0.0,28.363612315088517
0.5305061012202441,3.553196568684324,1.0,liquid-like / trapped,3.7563426403112086,0.0,0.0,28.348802177829654
0.5344568913782757,3.500859143755765,1.0,liquid-like / trapped,3.7720145459498964,0.0,0.0,28.333930698090843
