catalog,cid,z,mu_obs,muerr,weight,observed_distance_mly,lcdm_mu,stam_adjusted_union_mu,stam_adjusted_des_mu,stam_unadjusted_mu_equiv,resid_lcdm_mu,resid_stam_adjusted_union_mu,resid_stam_adjusted_des_mu,resid_stam_unadjusted_mu
Pantheon,2000cn,0.02298,34.9992,0.267367,13.988926678349882,326.03623928156765,35.00338775412001,34.95404759868724,35.10209843482447,34.88052392566035,-0.004187754120010823,0.045152401312762436,-0.1028984348244677,0.11867607433965333
Pantheon,2000cn,0.02298,34.9712,0.237284,17.760823167788132,321.8591611431002,35.00338775412001,34.95404759868724,35.10209843482447,34.88052392566035,-0.032187754120009515,0.017152401312763743,-0.1308984348244664,0.09067607433965463
Pantheon,2017hoq,0.02303,34.985,0.19074,27.486310195830175,323.91113288939783,35.00818866258831,34.95881946532993,35.1068668546312,34.88525972375744,-0.02318866258831065,0.02618053467006831,-0.12186685463120028,0.09974027624255655
Pantheon,2009jb,0.02307,34.7666,0.340338,8.63334537708151,292.91787513964886,35.01202201340901,34.96262958607365,35.11067421802176,34.88904099048423,-0.24542201340901215,-0.1960295860736565,-0.34407421802175975,-0.12244099048423607
Pantheon,2014ai,0.02313,35.0225,0.271221,13.594191209741451,329.5534595231731,35.01775979956123,34.96833253274902,35.11637302886001,34.89470065750001,0.004740200438767772,0.0541674672509842,-0.09387302886000981,0.1277993424999906
Pantheon,ASASSN-14fa,0.02316,34.883,0.27497,13.22602601687081,309.0479556294035,35.020623205220204,34.97117852120668,35.11921694948581,34.89752500674248,-0.13762320522020133,-0.0881785212066788,-0.23621694948580796,-0.014525006742474034
Pantheon,2004at,0.02321,34.9168,0.178524,31.37666507107038,313.8960676262008,35.02538745118211,34.975913742258044,35.12394872427916,34.90222416334565,-0.10858745118211033,-0.05911374225804167,-0.20714872427915765,0.014575836654351804
Pantheon,PS15cku,0.02325,35.0537,0.229702,18.952672007669687,334.32270733528344,35.02919158591092,34.979694660440614,35.12772688557088,34.90597623078905,0.02450841408907678,0.07400533955938471,-0.07402688557088055,0.14772376921094832
Pantheon,2007ci,0.02331,34.6478,0.266962,14.031403231536817,277.322990695736,35.03488573655428,34.98535399190095,35.13338208188755,34.9115922875062,-0.38708573655428324,-0.33755399190095403,-0.48558208188755003,-0.263792287506206
Pantheon,2007ci,0.02331,34.4301,0.279423,12.807834225708806,250.86835095426673,35.03488573655428,34.98535399190095,35.13338208188755,34.9115922875062,-0.6047857365542768,-0.5552539919009476,-0.7032820818875436,-0.48149228750619955
Pantheon,2009al,0.02342,34.9851,0.282579,12.5233417493347,323.92604989179324,35.04528767717209,34.99569211491384,35.143712624403925,34.92185107774564,-0.06018767717208817,-0.010592114913833939,-0.1586126244039221,0.06324892225435974
Pantheon,2009al,0.02342,35.0081,0.221692,20.34697995306052,327.3752741002531,35.04528767717209,34.99569211491384,35.143712624403925,34.92185107774564,-0.03718767717209204,0.012407885086162196,-0.13561262440392596,0.08624892225435588
Pantheon,2009al,0.02342,34.9783,0.225403,19.68251613001599,322.9132569884482,35.04528767717209,34.99569211491384,35.143712624403925,34.92185107774564,-0.06698767717209364,-0.017392114913839407,-0.16541262440392757,0.05644892225435427
Pantheon,2009cz,0.02343,34.8582,0.260273,14.761883178632694,305.53845277040654,35.04623092454959,34.99662956181784,35.14464938221039,34.92278131285241,-0.1880309245495937,-0.13842956181784416,-0.2864493822103924,-0.06458131285241109
Pantheon,2009cz,0.02343,34.8582,0.170636,34.344616878410505,305.53845277040654,35.04623092454959,34.99662956181784,35.14464938221039,34.92278131285241,-0.1880309245495937,-0.13842956181784416,-0.2864493822103924,-0.06458131285241109
Pantheon,ASASSN-15nr,0.02344,34.8331,0.263771,14.372949787259202,302.0270738418525,35.04717377613128,34.99756661311383,35.14558574441527,34.92371115239668,-0.2140737761312792,-0.16446661311383082,-0.31248574441526955,-0.09061115239667572
Pantheon,2004bk,0.02352,34.8391,0.21588,21.457305335292027,302.8627594980574,35.054702380537876,35.00504882199544,35.15306244079902,34.93113566890282,-0.21560238053787373,-0.16594882199543548,-0.3139624407990169,-0.09203566890281678
Pantheon,2018enc,0.02354,34.9998,0.217718,21.096544581005652,326.1263388708341,35.05658059720217,35.00691544165626,35.15492768239956,34.93298786592486,-0.05678059720217021,-0.007115441656260657,-0.15512768239955932,0.06681213407514264
Pantheon,2007qe,0.02357,35.0406,0.206572,23.43457552022914,332.31188586524564,35.059394982222415,35.0097124325795,35.1577226062805,34.9357632232312,-0.018794982222416934,0.030887567420499806,-0.1171226062805033,0.10483677676879921
Pantheon,2007qe,0.02357,34.9509,0.259128,14.892627051701112,318.8642828451149,35.059394982222415,35.0097124325795,35.1577226062805,34.9357632232312,-0.10849498222241749,-0.05881243257950075,-0.20682260628050386,0.015136776768798654
Pantheon,ATLAS17bas,0.02357,34.5715,0.261746,14.596202938898186,267.7477778037272,35.059394982222415,35.0097124325795,35.1577226062805,34.9357632232312,-0.48789498222241434,-0.4382124325794976,-0.5862226062805007,-0.3642632232311982
Pantheon,ASASSN-15tz,0.02365,34.9543,0.274039,13.31604493092376,319.36393817083376,35.066882824322214,35.017153898681265,35.16515856055183,34.94314700169008,-0.11258282432221023,-0.06285389868126146,-0.21085856055182717,0.011152998309924556
Pantheon,2010ao,0.02369,34.943,0.2098,22.718990622509434,317.7063352896932,35.07061741152924,35.0208653023946,35.16886720850395,34.946829562674,-0.12761741152924344,-0.07786530239459921,-0.22586720850394926,-0.003829562673999476
Pantheon,2006sr,0.02388,34.9949,0.180801,30.591328918696888,325.39125358161164,35.08827246076453,35.03841027104262,35.18639908868803,34.964237538298235,-0.09337246076452743,-0.04351027104262073,-0.19149908868802612,0.03066246170176612
Pantheon,ASASSN-15jt,0.0239,34.889,0.403697,6.1360509336651035,309.9030675248828,35.09012284722739,35.04024907401578,35.18823651406285,34.966061921908434,-0.2011228472273885,-0.15124907401578014,-0.2992365140628479,-0.07706192190843097
Pantheon,ASASSN-16em,0.0239,34.994,0.277383,12.996916183265316,325.2564181368695,35.09012284722739,35.04024907401578,35.18823651406285,34.966061921908434,-0.09612284722739162,-0.046249074015783265,-0.19423651406285103,0.0279380780915659
Pantheon,2000ca,0.02391,34.8993,0.190331,27.60456712363464,311.37653037717814,35.09104746971306,35.041167905038016,35.18915465629554,34.96697354331743,-0.19174746971306433,-0.14186790503801916,-0.28985465629554596,-0.06767354331743292
Pantheon,1998eg,0.02401,35.1018,0.195014,26.294712050452098,341.81087421719565,35.10027284280778,35.05033537381622,35.19831523753107,34.97606891846498,0.0015271571922141902,0.05146462618377967,-0.09651523753107227,0.12573108153501522
Pantheon,PS1-14xw,0.02411,35.1049,0.31033,10.3837082466899,342.2991928433997,35.1094605240082,35.05946516945684,35.207438146270356,34.98512662502332,-0.004560524008198286,0.045434830543158,-0.10253814627035496,0.11977337497668117
Pantheon,2010gp,0.02411,34.4711,0.398476,6.297898566148677,255.65004590985149,35.1094605240082,35.05946516945684,35.207438146270356,34.98512662502332,-0.6383605240081991,-0.5883651694568428,-0.7363381462703558,-0.5140266250233196
Pantheon,2000bh,0.02412,34.8782,0.224067,19.917929966568398,308.36556526593785,35.11037723111304,35.06037608903718,35.20834837719582,34.98603033594556,-0.23217723111304167,-0.18217608903717775,-0.3301483771958189,-0.10783033594555747
Pantheon,2007F,0.02417,34.9421,0.208286,23.050472945044504,317.57468431707395,35.114955170500785,35.064925093615074,35.21289393859558,34.990543297915195,-0.1728551705007817,-0.1228250936150701,-0.270793938595574,-0.04844329791519186
Pantheon,2007F,0.02417,35.084,0.183555,29.68025048404018,339.0204336460962,35.114955170500785,35.064925093615074,35.21289393859558,34.990543297915195,-0.030955170500782003,0.01907490638492959,-0.1288939385955743,0.09345670208480783
Pantheon,1993H,0.02428,35.1803,0.232251,18.538936410121853,354.3936038345479,35.1249939598687,35.07490024290074,35.222861513453566,35.000439157464484,0.05530604013129903,0.10539975709926352,-0.04256151345356329,0.17986084253551837
Pantheon,AT2016bln,0.02429,35.0771,0.195416,26.18663899891695,337.944883080805,35.12590435948695,35.07580485818179,35.22376544018876,35.001336564860516,-0.04880435948695094,0.0012951418182112207,-0.14666544018875527,0.07576343513948558
Pantheon,2006ac,0.02432,34.9871,0.184147,29.48972373173346,324.22453424530204,35.12863334986429,35.0785164966722,35.226475013080034,35.004026579968695,-0.14153334986428945,-0.09141649667220264,-0.23937501308003561,-0.016926579968696842
Pantheon,2006ac,0.02432,34.953,0.198064,25.49111949433502,319.17280110350873,35.12863334986429,35.0785164966722,35.226475013080034,35.004026579968695,-0.17563334986428458,-0.12551649667219777,-0.27347501308003075,-0.051026579968691976
Pantheon,ASASSN-15sf,0.02432,35.2317,0.235205,18.07619012095891,362.88237482287434,35.12863334986429,35.0785164966722,35.226475013080034,35.004026579968695,0.10306665013570893,0.15318350332779573,0.00522498691996276,0.22767342003130153
Pantheon,2005bg,0.02434,35.0102,0.201948,24.520023780939265,327.69202719817,35.13045083940856,35.08032241922906,35.22827955860286,35.005818087164755,-0.12025083940856263,-0.07012241922906526,-0.21807955860285944,0.004381912835242474
Pantheon,2009D,0.02453,35.008,0.162015,38.09689226230013,327.3601982588712,35.147644157780924,35.097405888608925,35.24534994743813,35.02276461968729,-0.13964415778092132,-0.08940588860892262,-0.2373499474381262,-0.014764619687284153
Pantheon,2009D,0.02453,35.0746,0.209952,22.68610656779177,337.5560335385272,35.147644157780924,35.097405888608925,35.24534994743813,35.02276461968729,-0.07304415778092732,-0.022805888608928626,-0.1707499474381322,0.051835380312709844
Pantheon,2009D,0.02453,34.9493,0.170871,34.25021308926768,318.62942149566237,35.147644157780924,35.097405888608925,35.24534994743813,35.02276461968729,-0.19834415778092307,-0.14810588860892437,-0.29604994743812796,-0.0734646196872859
Pantheon,PS16ccn,0.02457,35.1784,0.189112,27.961587511015367,354.08365131270165,35.15124712438654,35.10098573773004,35.248927043055204,35.026315642087575,0.027152875613460026,0.0774142622699614,-0.07052704305520052,0.1520843579124289
Pantheon,2008bf,0.02462,35.1061,0.235556,18.022359901318914,342.48840664479775,35.15574273616211,35.105452456865024,35.253390320454315,35.03074632884429,-0.04964273616211301,0.0006475431349741712,-0.14729032045431723,0.07535367115571034
Pantheon,2008bf,0.02462,35.0521,0.231261,18.69800198269017,334.07645999300763,35.15574273616211,35.105452456865024,35.253390320454315,35.03074632884429,-0.10364273616210795,-0.05335245686502077,-0.20129032045431217,0.021353671155715404
Pantheon,2008bf,0.02462,34.8898,0.233972,18.267210154145065,310.0172610681878,35.15574273616211,35.105452456865024,35.253390320454315,35.03074632884429,-0.26594273616210984,-0.21565245686502266,-0.36359032045431405,-0.14094632884428648
Pantheon,1994M,0.02464,34.9528,0.213795,21.877863663652462,319.14340555588825,35.15753846946397,35.107236634421895,35.2551731213617,35.032516093768045,-0.2047384694639689,-0.15443663442189148,-0.3023731213616969,-0.07971609376804167
Pantheon,2004br,0.02464,34.807,0.18246,30.0375605276369,298.4185906975502,35.15753846946397,35.107236634421895,35.2551731213617,35.032516093768045,-0.35053846946397016,-0.30023663442189275,-0.4481731213616982,-0.22551609376804294
Pantheon,ASASSN-16hz,0.02466,34.8112,0.317595,9.91408611351553,298.99634197912656,35.15933277116657,35.109019381128725,35.256954491444674,35.034284428023575,-0.3481327711665685,-0.2978193811287255,-0.4457544914446743,-0.22308442802357575
Pantheon,2003he,0.02491,35.0862,0.240547,17.28224311190726,339.3640819927667,35.18164169069627,35.131183926414266,35.279101831094266,35.05626883300706,-0.09544169069626918,-0.04498392641426818,-0.19290183109426806,0.029931166992938074
Pantheon,2001cj,0.02494,35.1973,0.228493,19.153767017551523,357.1789654724793,35.18430396592796,35.13382888460018,35.281744724872915,35.0588921762654,0.012996034072038753,0.06347111539982109,-0.08444472487291677,0.13840782373459604
Pantheon,Gaia16agf,0.02509,35.2152,0.268527,13.868327219827776,360.13545142627004,35.19756833073997,35.14700668945093,35.29491220855198,35.07196191261246,0.01763166926003379,0.06819331054906996,-0.07971220855197458,0.1432380873875445
Pantheon,2007cq,0.0251,34.8369,0.288042,12.052811500807929,302.55607328082783,35.19844984993614,35.14788243948015,35.295787270554314,35.07283045843825,-0.36154984993613937,-0.31098243948014925,-0.4588872705543139,-0.23593045843824711
Pantheon,2007cq,0.0251,34.8482,0.181918,30.216812832132717,304.1346310968664,35.19844984993614,35.14788243948015,35.295787270554314,35.07283045843825,-0.35024984993614083,-0.2996824394801507,-0.44758727055431535,-0.22463045843824858
Pantheon,2003it,0.0251,35.079,0.205996,23.56581289665851,338.2407082858592,35.19844984993614,35.14788243948015,35.295787270554314,35.07283045843825,-0.11944984993613872,-0.0688824394801486,-0.21678727055431324,0.006169541561753533
Pantheon,2007cq,0.0251,35.009,0.176889,31.959380066673628,327.5109879193185,35.19844984993614,35.14788243948015,35.295787270554314,35.07283045843825,-0.189449849936139,-0.1388824394801489,-0.2867872705543135,-0.06383045843824675
Pantheon,AT2017cfc,0.02512,35.0276,0.190198,27.64318678401319,330.32837054013703,35.2002118538726,35.14963290564406,35.29753636068368,35.07456651633159,-0.1726118538726027,-0.12203290564406188,-0.26993636068367977,-0.046966516331593766
Pantheon,2011dn,0.02513,34.4583,0.333265,9.003691134985225,254.14751934948998,35.201092339161534,35.15050762232739,35.29841038935933,35.07543402894778,-0.7427923391615323,-0.6922076223273876,-0.8401103893593316,-0.6171340289477811
Pantheon,2007sw,0.02517,34.9117,0.306484,10.645949109623245,313.1597048348744,35.204610842174034,35.15400305278847,35.301903067853765,35.07890064359462,-0.29291084217403096,-0.24230305278846487,-0.39020306785376135,-0.16720064359461873
Pantheon,2012bh,0.02517,35.1989,0.238281,17.612506723563655,357.4422416427511,35.204610842174034,35.15400305278847,35.301903067853765,35.07890064359462,-0.005710842174032393,0.0448969472115337,-0.10300306785376279,0.11999935640537984
Pantheon,370356,0.02517,35.2277,0.204374,23.941354096378312,362.2145360765129,35.204610842174034,35.15400305278847,35.301903067853765,35.07890064359462,0.023089157825964435,0.07369694721153053,-0.07420306785376596,0.14879935640537667
Pantheon,2002he,0.02519,35.1139,0.15531,41.45731396794208,343.72084837665005,35.20636803461534,35.15574871007662,35.30364734919701,35.080631893248224,-0.09246803461533659,-0.04184871007662139,-0.1897473491970061,0.03326810675177683
Pantheon,2002he,0.02519,35.1145,0.174825,32.71846543689815,343.81583507913837,35.20636803461534,35.15574871007662,35.30364734919701,35.080631893248224,-0.09186803461533799,-0.041248710076622785,-0.18914734919700749,0.03386810675177543
Pantheon,2018jjd,0.02521,34.9842,0.185284,29.128905338379955,323.79182159733244,35.20812385725013,35.15749299830658,35.305390261507675,35.08236177402536,-0.22392385725012787,-0.17329299830657874,-0.3211902615076738,-0.09816177402535686
Pantheon,2002bf,0.02525,34.9441,0.240723,17.256981189642815,317.867316151935,35.211631401779385,35.16097747627103,35.30887198771036,35.08581743762926,-0.2675314017793866,-0.21687747627102993,-0.36477198771036257,-0.1417174376292607
Pantheon,2002bf,0.02525,34.9063,0.269066,13.812820085622851,312.381909325967,35.211631401779385,35.16097747627103,35.30887198771036,35.08581743762926,-0.3053314017793838,-0.2546774762710271,-0.40257198771035974,-0.17951743762925787
Pantheon,ASASSN-16bq,0.02534,35.1882,0.176701,32.02742223660123,355.68526585583925,35.21950346479539,35.1687976504586,35.3166859708085,35.09357278216296,-0.031303464795385594,0.01940234954140152,-0.128485970808498,0.09462721783704353
Pantheon,PS15ahs,0.02534,35.1974,0.185937,28.9246665418856,357.1954145504595,35.21950346479539,35.1687976504586,35.3166859708085,35.09357278216296,-0.02210346479538572,0.028602349541401395,-0.11928597080849812,0.1038272178370434
Pantheon,PSNJ0153424,0.02556,35.1828,0.233724,18.305996685335817,354.8018495091765,35.23863127815337,35.18779868822582,35.3356718769843,35.11241536293085,-0.05583127815337008,-0.004998688225818171,-0.1528718769842996,0.07038463706915365
Pantheon,SN2017hn,0.02557,35.0621,0.190177,27.649292033052262,335.61848686928346,35.239496878064436,35.18865852776005,35.33653102879252,35.11326800039646,-0.17739687806443527,-0.1265585277600465,-0.27443102879252024,-0.051168000396458524
Pantheon,1992ag,0.02585,34.7664,0.344692,8.416617526761456,292.89089764871665,35.26359968071632,35.21260011573706,35.36045336303909,35.137007948887096,-0.4971996807163208,-0.44620011573706364,-0.5940533630390945,-0.37060794888709836
