body,r_m,r_body_radii,A_Rs_over_r,abs_grad_A_analytic,dA_dr_numeric,abs_grad_A_numeric,g_newton_m_s2,g_from_A_gradient_analytic_m_s2,g_from_A_gradient_numeric_m_s2,ratio_grad_g_to_newton,ratio_numeric_grad_g_to_newton
Earth,354988371.08237666,55.71941156527651,2.4987023785598185e-11,7.038828824001064e-20,-7.038828824690976e-20,7.038828824690976e-20,0.0031630919289064694,0.00316309192890647,0.0031630919292165013,1.0000000000000002,1.0000000000980154
Earth,355767397.9616898,55.84168858290531,2.4932309488350764e-11,7.008036607962476e-20,-7.008036608669937e-20,7.008036608669937e-20,0.0031492545970917374,0.003149254597091738,0.0031492545974096554,1.0000000000000002,1.0000000001009501
Earth,356548134.42624044,55.96423393913678,2.487771499946263e-11,6.977379096232268e-20,-6.977379096965128e-20,6.977379096965128e-20,0.0031354777983743833,0.0031354777983743838,0.003135477798703714,1.0000000000000002,1.0000000001050338
Earth,357330584.22773707,56.08704822284368,2.4823240056588406e-11,6.946855699530002e-20,-6.946855700243575e-20,6.946855700243575e-20,0.0031217612679449833,0.0031217612679449837,0.0031217612682656474,1.0000000000000002,1.000000000102719
Earth,358114751.1261197,56.21013202419081,2.4768884397957282e-11,6.91646583115317e-20,-6.916465831815827e-20,6.916465831815827e-20,0.0031081047421525794,0.0031081047421525794,0.003108104742450363,1.0,1.0000000000958087
Earth,358900638.889584,56.33348593463883,2.4714647762371336e-11,6.886208906965699e-20,-6.886208907624198e-20,6.886208907624198e-20,0.003094507958499511,0.0030945079584995113,0.0030945079587954257,1.0000000000000002,1.0000000000956257
Earth,359688251.2945909,56.45711054694567,2.4660529889204896e-11,6.856084345387054e-20,-6.85608434605168e-20,6.85608434605168e-20,0.003080970655636519,0.0030809706556365196,0.0030809706559351874,1.0000000000000002,1.0000000000969396
Earth,360477592.12588984,56.581006455170275,2.4606530518402898e-11,6.82609156738085e-20,-6.826091568136347e-20,6.826091568136347e-20,0.003067492573357629,0.0030674925733576294,0.003067492573697133,1.0000000000000002,1.0000000001106781
Earth,361268665.17653483,56.705174254675065,2.4552649390479803e-11,6.796229996443807e-20,-6.796229997156924e-20,6.796229997156924e-20,0.0030540734525951875,0.0030540734525951875,0.0030540734529156464,1.0,1.0000000001049283
Earth,362061474.247908,56.82961454212965,2.4498886246517988e-11,6.76649905859448e-20,-6.766499059205232e-20,6.766499059205232e-20,0.0030407130354147944,0.003040713035414795,0.003040713035689253,1.0000000000000002,1.0000000000902614
Earth,362856023.14972943,56.95432791551239,2.4445240828167066e-11,6.736898182362525e-20,-6.73689818303891e-20,6.73689818303891e-20,0.0030274110650104864,0.0030274110650104864,0.0030274110653144386,1.0,1.0000000001004001
Earth,363652315.70008093,57.0793149741141,2.439171287764228e-11,6.707426798777526e-20,-6.707426799446991e-20,6.707426799446991e-20,0.0030141672856997073,0.0030141672856997077,0.0030141672860005504,1.0000000000000002,1.0000000000998097
Earth,364450355.72542185,57.20457631854055,2.4338302137723432e-11,6.678084341358139e-20,-6.678084342042407e-20,6.678084342042407e-20,0.0030009814429184383,0.0030009814429184383,0.003000981443225933,1.0,1.0000000001024647
Earth,365250147.0606131,57.33011255071623,2.4285008351753274e-11,6.648870246101007e-20,-6.648870246805354e-20,6.648870246805354e-20,0.002987853283216209,0.0029878532832162095,0.002987853283532727,1.0000000000000002,1.000000000105935
Earth,366051693.54892683,57.45592427388586,2.423183126363685e-11,6.619783951470231e-20,-6.619783952118292e-20,6.619783952118292e-20,0.002974782554251372,0.0029747825542513723,0.0029747825545425963,1.0000000000000002,1.0000000000978977
Earth,366854999.04207087,57.58201209261825,2.417877061783988e-11,6.590824898386369e-20,-6.590824899020329e-20,6.590824899020329e-20,0.002961769004786154,0.0029617690047861545,0.0029617690050710416,1.0000000000000002,1.0000000000961884
Earth,367660067.4002055,57.7083766128089,2.4125826159387638e-11,6.561992530215739e-20,-6.561992530799165e-20,6.561992530799165e-20,0.0029488123846818544,0.0029488123846818544,0.0029488123849440327,1.0,1.0000000000889098
Earth,368466902.49196076,57.83501844168274,2.4072997633863814e-11,6.533286292759779e-20,-6.533286293465212e-20,6.533286293465212e-20,0.0029359124448940575,0.002935912444894058,0.0029359124452110635,1.0000000000000002,1.0000000001079752
Earth,369275508.19446105,57.961938187798,2.402028478740889e-11,6.504705634244168e-20,-6.504705634906766e-20,6.504705634906766e-20,0.0029230689374677506,0.002923068937467751,0.0029230689377655076,1.0000000000000002,1.0000000001018645
Earth,370085888.39333457,58.08913646104765,2.3967687366719534e-11,6.476250005308552e-20,-6.476250005933575e-20,6.476250005933575e-20,0.0029102816155327014,0.002910281615532702,0.002910281615813573,1.0000000000000002,1.0000000000965101
Earth,370898046.98273647,58.216613872663075,2.391520511904707e-11,6.447918858995828e-20,-6.447918859651157e-20,6.447918859651157e-20,0.0028975502332986456,0.002897550233298646,0.002897550233593136,1.0000000000000002,1.0000000001016343
Earth,371711987.8653725,58.34437103521778,2.386283779219597e-11,6.419711650741452e-20,-6.419711651364775e-20,6.419711651364775e-20,0.0028848745460504817,0.002884874546050482,0.0028848745463305892,1.0000000000000002,1.0000000000970952
Earth,372527714.95250815,58.47240856262881,2.3810585134523237e-11,6.391627838363312e-20,-6.391627838918514e-20,6.391627838918514e-20,0.0028722543101437183,0.0028722543101437187,0.002872254310393214,1.0000000000000002,1.000000000086864
Earth,373345232.16399384,58.6007270701607,2.3758446894936804e-11,6.363666882051084e-20,-6.363666882683372e-20,6.363666882683372e-20,0.002859689282999694,0.0028596892829996943,0.0028596892832838307,1.0000000000000002,1.0000000000993594
Earth,374164543.42828214,58.729327174428214,2.3706422822894425e-11,6.335828244355908e-20,-6.335828244941028e-20,6.335828244941028e-20,0.0028471792231009353,0.0028471792231009358,0.0028471792233638756,1.0000000000000002,1.0000000000923512
Earth,374985652.6824453,58.85820949339904,2.3654512668402548e-11,6.308111390180108e-20,-6.308111390869713e-20,6.308111390869713e-20,0.0028347238899865384,0.002834723889986539,0.002834723890296432,1.0000000000000002,1.0000000001093206
Earth,375808563.8721998,58.987374646397704,2.360271618201477e-11,6.280515786766712e-20,-6.280515787367482e-20,6.280515787367482e-20,0.0028223230442474597,0.00282232304424746,0.0028223230445174334,1.0000000000000002,1.0000000000956566
Earth,376633280.9519167,59.11682325410715,2.3551033114831165e-11,6.253040903689506e-20,-6.253040904293176e-20,6.253040904293176e-20,0.0028099764475220464,0.0028099764475220464,0.0028099764477933224,1.0,1.0000000000965403
Earth,377459807.8846464,59.24655593857266,2.3499463218496757e-11,6.225686212842642e-20,-6.225686213465143e-20,6.225686213465143e-20,0.002797683862491365,0.002797683862491365,0.002797683862771103,1.0,1.0000000000999891
Earth,378288148.6421364,59.37657332320458,2.344800624520037e-11,6.198451188430535e-20,-6.198451189039721e-20,6.198451189039721e-20,0.0027854450528746622,0.0027854450528746627,0.002785445053148417,1.0000000000000002,1.0000000000982805
Earth,379118307.2048486,59.50687603278113,2.3396661947673572e-11,6.171335306957803e-20,-6.171335307543796e-20,6.171335307543796e-20,0.0027732597834248464,0.002773259783424847,0.002773259783688179,1.0000000000000002,1.0000000000949543
Earth,379950287.5619847,59.637464693452316,2.3345430079189083e-11,6.144338047219014e-20,-6.144338047864178e-20,6.144338047864178e-20,0.002761127819923877,0.002761127819923877,0.002761127820213799,1.0,1.0000000001050013
Earth,380784093.7114962,59.76833993274151,2.3294310393560184e-11,6.117458890288963e-20,-6.117458890940289e-20,6.117458890940289e-20,0.0027490489291783957,0.0027490489291783957,0.0027490489294710865,1.0,1.00000000010647
Earth,381619729.66010803,59.89950237954921,2.3243302645139213e-11,6.090697319512542e-20,-6.090697320137911e-20,6.090697320137911e-20,0.0027370228790151753,0.0027370228790151753,0.0027370228792962022,1.0,1.000000000102676
Earth,382457199.42334276,60.030952664156764,2.3192406588816133e-11,6.064052820494667e-20,-6.064052821111076e-20,6.064052821111076e-20,0.002725049438276593,0.0027250494382765936,0.0027250494385535943,1.0000000000000002,1.00000000010165
Earth,383296507.02553034,60.16269141822796,2.3141621980017904e-11,6.037524881090687e-20,-6.037524881665866e-20,6.037524881665866e-20,0.0027131283768163216,0.0027131283768163216,0.002713128377074794,1.0,1.0000000000952673
Earth,384137656.49983364,60.294719274813005,2.3090948574706946e-11,6.011112991396339e-20,-6.011112991962136e-20,6.011112991962136e-20,0.0027012594654948112,0.0027012594654948112,0.002701259465749068,1.0,1.0000000000941252
Earth,384980651.8882665,60.42703686835136,2.3040386129380036e-11,5.984816643738004e-20,-5.984816644376915e-20,5.984816644376915e-20,0.002689442476174915,0.0026894424761749153,0.0026894424764620276,1.0000000000000002,1.0000000001067555
Earth,385825497.2417114,60.55964483467452,2.2989934401067257e-11,5.958635332662984e-20,-5.958635333201996e-20,5.958635333201996e-20,0.0026776771817175176,0.002677677181717518,0.0026776771819597383,1.0000000000000002,1.0000000000904592
Earth,386672196.6199451,60.69254381101006,2.2939593147330436e-11,5.932568554929605e-20,-5.932568555515202e-20,5.932568555515202e-20,0.0026659633559770897,0.00266596335597709,0.0026659633562402443,1.0000000000000002,1.000000000098709
Earth,387520754.0916492,60.825734435983236,2.2889362126262556e-11,5.90661580949783e-20,-5.906615810080917e-20,5.906615810080917e-20,0.002654300773797467,0.0026543007737974676,0.0026543007740594936,1.0000000000000002,1.0000000000987177
Earth,388371173.73443526,60.95921734962098,2.283924109648621e-11,5.880776597519434e-20,-5.880776598095078e-20,5.880776598095078e-20,0.002642689211007436,0.0026426892110074365,0.002642689211266118,1.0000000000000002,1.000000000097886
Earth,389223459.63486356,61.09299319335482,2.2789229817152538e-11,5.855050422328464e-20,-5.855050422965741e-20,5.855050422965741e-20,0.002631128444416449,0.002631128444416449,0.002631128444702827,1.0,1.0000000001088423
Earth,390077615.88846064,61.227062610023644,2.2739328047940157e-11,5.82943678943174e-20,-5.829436789972194e-20,5.829436789972194e-20,0.002619618251810352,0.002619618251810352,0.00261961825205322,1.0,1.0000000000927114
Earth,390933646.5997455,61.36142624387781,2.2689535549053644e-11,5.803935206499161e-20,-5.803935207126806e-20,5.803935207126806e-20,0.002608158411947031,0.002608158411947031,0.0026081584122290805,1.0,1.0000000001081413
Earth,391791555.8822398,61.49608474058073,2.2639852081222936e-11,5.778545183354529e-20,-5.778545183922693e-20,5.778545183922693e-20,0.002596748704552288,0.0025967487045522883,0.0025967487048076084,1.0000000000000002,1.0000000000983231
Earth,392651347.8584925,61.63103874721276,2.25902774057019e-11,5.753266231965974e-20,-5.753266232525091e-20,5.753266232525091e-20,0.002585388910315538,0.002585388910315538,0.0025853889105667926,1.0,1.0000000000971825
Earth,393513026.66010404,61.766288912275,2.2540811284266915e-11,5.72809786643645e-20,-5.72809786701744e-20,5.72809786701744e-20,0.002574078810885537,0.002574078810885537,0.0025740788111466213,1.0,1.0000000001014282
Earth,394376596.42773724,61.90183588569098,2.2491453479216267e-11,5.703039602994657e-20,-5.703039603558693e-20,5.703039603558693e-20,0.0025628181888663055,0.002562818188866306,0.0025628181891197716,1.0000000000000002,1.0000000000989013
Earth,395242061.3111431,62.03768031881072,2.2442203753368657e-11,5.678090959985574e-20,-5.678090960538276e-20,5.678090960538276e-20,0.002551606827812871,0.0025516068278128713,0.0025516068280612434,1.0000000000000002,1.0000000000973397
Earth,396109425.46917933,62.173822864413644,2.239306187006214e-11,5.653251457861234e-20,-5.653251458402739e-20,5.653251458402739e-20,0.0025404445122271238,0.0025404445122271238,0.0025404445124704643,1.0,1.0000000000957865
Earth,396978693.0698287,62.310264176711456,2.2344027593153083e-11,5.628520619171559e-20,-5.628520619688096e-20,5.628520619688096e-20,0.002529331027553698,0.0025293310275536986,0.002529331027785819,1.0000000000000002,1.0000000000917717
Earth,397849868.2902255,62.4470049113523,2.2295100687014662e-11,5.603897968554993e-20,-5.603897969132754e-20,5.603897969132754e-20,0.002518266160175766,0.0025182661601757662,0.002518266160435399,1.0000000000000002,1.0000000001031
Earth,398722955.31666607,62.58404572542239,2.224628091653629e-11,5.579383032729649e-20,-5.579383033262366e-20,5.579383033262366e-20,0.0025072496974110517,0.0025072496974110517,0.0025072496976504426,1.0,1.0000000000954794
Earth,399597958.34463507,62.72138727745018,2.21975680471221e-11,5.554975340484024e-20,-5.554975341030998e-20,5.554975341030998e-20,0.0024962814275076664,0.0024962814275076664,0.002496281427753464,1.0,1.0000000000984655
Earth,400474881.5788243,62.85903022740924,2.2148961844689936e-11,5.530674422667985e-20,-5.53067442320335e-20,5.53067442320335e-20,0.002485361139640055,0.0024853611396400553,0.0024853611398806363,1.0000000000000002,1.0000000000967995
Earth,401353729.2331512,62.99697523672127,2.210046207567029e-11,5.506479812183798e-20,-5.506479812791556e-20,5.506479812791556e-20,0.0024744886239049632,0.0024744886239049637,0.0024744886241780764,1.0000000000000002,1.0000000001103715
Earth,402234505.5307856,63.13522296826018,2.2052068507004836e-11,5.482391043976968e-20,-5.482391044481955e-20,5.482391044481955e-20,0.002463663671317324,0.0024636636713173243,0.0024636636715442534,1.0000000000000002,1.0000000000921105
Earth,403117214.7041602,63.273774086353825,2.2003780906145855e-11,5.458407655027582e-20,-5.458407655592452e-20,5.458407655592452e-20,0.002452886073806364,0.002452886073806364,0.002452886074060204,1.0,1.0000000001034863
Earth,404001860.99499583,63.412629256787916,2.1955599041054838e-11,5.434529184341255e-20,-5.434529184897613e-20,5.434529184897613e-20,0.0024421556242115376,0.002442155624211538,0.002442155624461553,1.0000000000000002,1.0000000001023748
Earth,404888448.6543268,63.551789146810044,2.1907522680201093e-11,5.410755172940146e-20,-5.4107551735040606e-20,5.4107551735040606e-20,0.0024314721162784904,0.002431472116278491,0.0024314721165319014,1.0000000000000002,1.0000000001042213
Earth,405776981.94251144,63.69125442513129,2.1859551592561193e-11,5.387085163854403e-20,-5.3870851644006593e-20,5.3870851644006593e-20,0.0024208353446552107,0.002420835344655211,0.0024208353449006867,1.0000000000000002,1.0000000001014013
Earth,406667465.12925905,63.831025761930476,2.1811685547617493e-11,5.363518702113202e-20,-5.3635187026102003e-20,5.3635187026102003e-20,0.0024102451048880072,0.0024102451048880072,0.0024102451051113472,1.0,1.0000000000926628
Earth,407559902.493649,63.97110382885717,2.176392431535711e-11,5.340055334736041e-20,-5.340055335259845e-20,5.340055335259845e-20,0.0023997011934175933,0.0023997011934175933,0.0023997011936529792,1.0,1.0000000000980898
Earth,408454298.32414937,64.11148929903459,2.1716267666270917e-11,5.316694610724083e-20,-5.3166946112154874e-20,5.3166946112154874e-20,0.0023892034075751988,0.0023892034075751988,0.002389203407796025,1.0,1.0000000000924267
Earth,409350656.9186445,64.25218284706396,2.1668715371352072e-11,5.2934360810513056e-20,-5.2934360815889837e-20,5.2934360815889837e-20,0.0023787515455785924,0.002378751545578593,0.0023787515458202134,1.0000000000000002,1.0000000001015747
Earth,410248982.5844453,64.3931851490261,2.1621267202095462e-11,5.270279298656142e-20,-5.270279299175619e-20,5.270279299175619e-20,0.002368345406528325,0.0023683454065283253,0.0023683454067617666,1.0000000000000002,1.0000000000985674
Earth,411149279.638317,64.5344968824858,2.1573922930496245e-11,5.2472238184327025e-20,-5.2472238189202883e-20,5.2472238189202883e-20,0.002357984790403785,0.002357984790403785,0.0023579847906228953,1.0,1.0000000000929228
Earth,412051552.4064978,64.6761187264947,2.1526682329048845e-11,5.2242691972222714e-20,-5.224269197750284e-20,5.224269197750284e-20,0.0023476694980593764,0.0023476694980593764,0.0023476694982966536,1.0,1.0000000001010692
Earth,412955805.22471833,64.81805136159447,2.1479545170745942e-11,5.201414993804823e-20,-5.201414994331934e-20,5.201414994331934e-20,0.002337399331220708,0.0023373993312207084,0.00233739933145758,1.0000000000000002,1.00000000010134
Earth,413862042.43822926,64.96029546982095,2.1432511229077023e-11,5.178660768890377e-20,-5.17866076941582e-20,5.17866076941582e-20,0.002327174092480708,0.002327174092480708,0.0023271740927168303,1.0,1.000000000101463
Earth,414770268.4018116,65.10285173470595,2.138558027802785e-11,5.156006085110811e-20,-5.1560060856712337e-20,5.1560060856712337e-20,0.0023169935852959426,0.002316993585295943,0.0023169935855477846,1.0000000000000002,1.0000000001086935
