x_m_from_earth,x_earth_moon_units,distance_to_earth_m,distance_to_moon_m,A_total,dA_dx_analytic,dA_dx_numeric,accel_newton_x_m_s2,accel_from_A_gradient_x_analytic_m_s2,accel_from_A_gradient_x_numeric_m_s2,ratio_A_accel_to_newton,ratio_A_numeric_accel_to_newton
21176738.17939313,0.05509036987355133,21176738.17939313,363223261.8206069,4.1916089295359227e-10,-1.9778455456714887e-17,-1.977914984708331e-17,-0.8887994634568985,-0.8887994634568986,-0.888830667803883,1.0000000000000002,1.0000351084223915
21302210.536845617,0.05541678079304271,21302210.536845617,363097789.4631544,4.166938613548135e-10,-1.9546136813335896e-17,-1.954681498725839e-17,-0.8783595842641997,-0.8783595842641997,-0.878390059880446,1.0,1.0000346960593274
21427682.8942981,0.05574319171253408,21427682.8942981,362972317.1057019,4.1425572303931457e-10,-1.931788730760676e-17,-1.9318549735721096e-17,-0.8681025629982906,-0.8681025629982907,-0.8681323310332058,1.0000000000000002,1.0000342909192808
21553155.251750585,0.056069602632025456,21553155.251750585,362846844.7482494,4.118459733990055e-10,-1.909361246142148e-17,-1.9094259598070145e-17,-0.8580241540248194,-0.8580241540248196,-0.8580532348955364,1.0000000000000002,1.0000338928345789
21678627.60920307,0.056396013551516834,21678627.60920307,362721372.3907969,4.0946411950815536e-10,-1.8873220522857765e-17,-1.8873852806741607e-17,-0.8481202342180202,-0.8481202342180202,-0.848148647638772,1.0,1.0000335016423443
21804099.966655552,0.0567224244710082,21804099.966655552,362595900.03334445,4.0710967978725946e-10,-1.8656622372321465e-17,-1.8657240227123404e-17,-0.8383867987430544,-0.8383867987430544,-0.8384145637532019,1.0,1.0000331171843224
21929572.324108034,0.05704883539049957,21929572.324108034,362470427.675892,4.0478218367844645e-10,-1.844373143243922e-17,-1.844433526742204e-17,-0.8288199570067886,-0.8288199570067887,-0.8288470919976842,1.0000000000000002,1.0000327393068498
22055044.68156052,0.05737524630999095,22055044.68156052,362344955.3184395,4.024811713319645e-10,-1.823446358152926e-17,-1.8235053792105628e-17,-0.8194159287693661,-0.8194159287693661,-0.8194424515099689,1.0,1.0000323678606573
22180517.039013006,0.057701657229482325,22180517.039013006,362219482.960987,4.002061933033097e-10,-1.8028737070488875e-17,-1.8029314038762677e-17,-0.8101710404093159,-0.8101710404093159,-0.8101969680705182,1.0,1.0000320027005523
22305989.396465488,0.0580280681489737,22305989.396465488,362094010.6035345,3.979568102605751e-10,-1.7826472442945165e-17,-1.7827036538232693e-17,-0.8010817213353068,-0.8010817213353068,-0.8011070705133551,1.0,1.0000316436854981
22431461.753917973,0.058354479068465075,22431461.753917973,361968538.246082,3.9573259270162244e-10,-1.7627592458523562e-17,-1.7628144037850208e-17,-0.7921445005380061,-0.7921445005380061,-0.7921692872768215,1.0,1.0000312906784035
22556934.11137046,0.05868088998795645,22556934.11137046,361843065.88862956,3.9353312068069305e-10,-1.7432022019095718e-17,-1.7432561427669917e-17,-0.7833560032758257,-0.7833560032758256,-0.7833802430883015,0.9999999999999999,1.0000309435459414
22682406.46882294,0.05900730090744782,22682406.46882294,361717593.53117704,3.913579835440925e-10,-1.7239688097875247e-17,-1.7240215669542756e-17,-0.7747129478886428,-0.7747129478886428,-0.7747366557770592,1.0,1.000030602158491
22807878.826275427,0.059333711826939195,22807878.826275427,361592121.1737246,3.8920677967459947e-10,-1.7050519671236387e-17,-1.7051035728913947e-17,-0.766212142733884,-0.7662121427338842,-0.7662353332093959,1.0000000000000002,1.00003026638997
22933351.183727913,0.05966012274643057,22933351.183727913,361466648.8162721,3.870791162442657e-10,-1.686444765313672e-17,-1.6864952509227442e-17,-0.7578504832396298,-0.7578504832396298,-0.7578731703409325,1.0,1.0000299361177494
23058823.541180395,0.059986533665921944,23058823.541180395,361341176.4588196,3.849746089752856e-10,-1.6681404832030895e-17,-1.6681898788820792e-17,-0.749624949069657,-0.749624949069657,-0.7496471463808067,1.0,1.0000296112224882
23184295.89863288,0.06031294458541332,23184295.89863288,361215704.1013671,3.8289288190863155e-10,-1.6501325810167744e-17,-1.6501809160206726e-17,-0.7415326013955885,-0.7415326013955886,-0.7415543220631224,1.0000000000000002,1.000029291588115
23309768.256085362,0.060639355504904686,23309768.256085362,361090231.74391466,3.8083356718016135e-10,-1.632414694516856e-17,-1.6324619971634133e-17,-0.733570580271552,-0.7335705802715522,-0.7335918370208329,1.0000000000000002,1.0000289771016622
23435240.613537848,0.060965766424396065,23435240.613537848,360964759.38646215,3.787963048039178e-10,-1.6149806293788944e-17,-1.615026927083479e-17,-0.725736102106963,-0.7257361021069632,-0.7257569072578427,1.0000000000000002,1.0000286676531858
23560712.97099033,0.061292177343887436,23560712.97099033,360839287.0290097,3.7678074246235327e-10,-1.597824355777159e-17,-1.5978696750860562e-17,-0.7180264572332704,-0.7180264572332705,-0.7180468227150545,1.0000000000000002,1.0000283631356184
23686185.328442816,0.061618588263378814,23686185.328442816,360713814.6715572,3.747865353032202e-10,-1.580940003170148e-17,-1.580984369792629e-17,-0.7104390075606856,-0.7104390075606857,-0.7104589449265446,1.0000000000000002,1.0000280634447811
23811657.685895298,0.06194499918287018,23811657.685895298,360588342.3141047,3.728133457428851e-10,-1.564321855277945e-17,-1.5643652941167628e-17,-0.7029711843211196,-0.7029711843211197,-0.7029907047617927,1.0000000000000002,1.0000277684791474
23937130.043347783,0.062271410102361556,23937130.043347783,360462869.9566522,3.708608432758266e-10,-1.547964345243375e-17,-1.5480068804243254e-17,-0.6956204858937152,-0.6956204858937152,-0.695639600250794,1.0,1.000027478139972
24062602.40080027,0.06259782102185293,24062602.40080027,360337397.5991997,3.6892870429009494e-10,-1.5318620509693296e-17,-1.5319037058692076e-17,-0.688384475709544,-0.6883844757095439,-0.6884031944880364,0.9999999999999999,1.0000271923309618
24188074.75825275,0.0629242319413443,24188074.75825275,360211925.24174726,3.6701661188851453e-10,-1.516009690624952e-17,-1.5160504878986116e-17,-0.6812607802321881,-0.6812607802321882,-0.6812791136126781,1.0000000000000002,1.0000269109583613
24313547.115705237,0.06325064286083569,24313547.115705237,360086452.88429475,3.651242557154224e-10,-1.500402118313736e-17,-1.5004420799199756e-17,-0.6742470870110808,-0.6742470870110808,-0.67426504486136,1.0,1.000026633930832
24439019.47315772,0.06357705378032705,24439019.47315772,359960980.5268423,3.6325133178874524e-10,-1.485034319896918e-17,-1.485073467123226e-17,-0.6673411428046313,-0.6673411428046314,-0.6673587346908202,1.0000000000000002,1.0000263611593239
24564491.830610204,0.06390346469981843,24564491.830610204,359835508.1693898,3.613975423372207e-10,-1.469901408965802e-17,-1.4699397624523994e-17,-0.6605407517702797,-0.6605407517702797,-0.6605579869676307,1.0,1.0000260925572038
24689964.18806269,0.0642298756193098,24689964.18806269,359710035.81193733,3.595625956425842e-10,-1.454998622957019e-17,-1.4550362027194386e-17,-0.6538437737187797,-0.6538437737187796,-0.6538606612218247,0.9999999999999998,1.0000258280398526
24815436.545515172,0.06455628653880117,24815436.545515172,359584563.4544848,3.5774620588654233e-10,-1.4403213194049144e-17,-1.4403581448560573e-17,-0.6472481224301064,-0.6472481224301064,-0.6472646709625683,1.0,1.0000255675248617
24940908.902967658,0.06488269745829256,24940908.902967658,359459091.09703237,3.559480930023647e-10,-1.4258649723255825e-17,-1.4259010622968328e-17,-0.6407517640285232,-0.6407517640285232,-0.640767982052804,1.0,1.0000253109319261
25066381.26042014,0.06520910837778392,25066381.26042014,359333618.73957986,3.541679825309347e-10,-1.411625168727288e-17,-1.4116605414885952e-17,-0.634352715414442,-0.634352715414442,-0.6343686111406476,1.0,1.000025058182647
25191853.617872626,0.0655355192972753,25191853.617872626,359208146.3821274,3.524056054811002e-10,-1.3975976052422377e-17,-1.3976322785217742e-17,-0.6280490427508176,-0.6280490427508177,-0.6280646241455914,1.0000000000000002,1.0000248092007362
25317325.975325108,0.06586193021676667,25317325.975325108,359082674.0246749,3.5066069819417846e-10,-1.383778084874917e-17,-1.383812075877433e-17,-0.6218388600019236,-0.6218388600019237,-0.6218541347966944,1.0000000000000002,1.0000245639115748
25442798.332777593,0.06618834113625804,25442798.332777593,358957201.6672224,3.48933002212469e-10,-1.3701625138623978e-17,-1.370195839287463e-17,-0.6157203275224433,-0.6157203275224433,-0.6157353032216238,1.0,1.0000243222426013
25568270.69023008,0.06651475205574943,25568270.69023008,358831729.3097699,3.472222641516388e-10,-1.356746898642233e-17,-1.3567795747012174e-17,-0.6096916506949115,-0.6096916506949116,-0.609706334583528,1.0000000000000002,1.000024084122851
25693743.04768256,0.06684116297524079,25693743.04768256,358706256.9523174,3.4552823557684623e-10,-1.3435273429237461e-17,-1.3435593853565093e-17,-0.6037510786136165,-0.6037510786136165,-0.6037654777648092,1.0,1.0000238494831772
25819215.405135047,0.06716757389473217,25819215.405135047,358580784.59486496,3.438506728824769e-10,-1.3305000448587023e-17,-1.3305314689496132e-17,-0.5978969028131634,-0.5978969028131634,-0.5979110240953851,1.0,1.000023618256183
25944687.76258753,0.06749398481422354,25944687.76258753,358455312.23741245,3.421893371753698e-10,-1.317661294307534e-17,-1.3176921149005009e-17,-0.5921274560399771,-0.5921274560399771,-0.5921413061237475,1.0,1.0000233903758882
26070160.120040014,0.06782039573371491,26070160.120040014,358329839.87996,3.405439941614146e-10,-1.3050074701974395e-17,-1.3050377017108476e-17,-0.5864411110650909,-0.586441111065091,-0.5864546964297093,1.0000000000000002,1.00002316577805
26195632.4774925,0.0681468066532063,26195632.4774925,358204367.5225075,3.389144140354091e-10,-1.2925350379688513e-17,-1.292564694409681e-17,-0.5808362795366471,-0.5808362795366472,-0.5808496064765364,1.0000000000000002,1.0000229443999262
26321104.834944982,0.06847321757269767,26321104.834944982,358078895.16505504,3.3730037137406596e-10,-1.2802405471069092e-17,-1.2802696420844039e-17,-0.5753114108705957,-0.5753114108705957,-0.575324485501445,1.0,1.0000227261802952
26446577.192397468,0.06879962849218904,26446577.192397468,357953422.8076025,3.3570164503206553e-10,-1.2681206287547159e-17,-1.2681491754934846e-17,-0.569864991178145,-0.569864991178145,-0.5698778194427974,1.0,1.0000225110593752
26572049.54984995,0.06912603941168041,26572049.54984995,357827950.4501501,3.341180180410542e-10,-1.2561719934053021e-17,-1.2562000047577962e-17,-0.5644955422285833,-0.5644955422285833,-0.5645081299026421,1.0,1.0000222989786758
26697521.907302435,0.06945245033117178,26697521.907302435,357702478.09269756,3.3254927751148984e-10,-1.244391428669338e-17,-1.2444189171282781e-17,-0.5592016204461373,-0.5592016204461373,-0.5592139731435513,1.0,1.000022089881292
26822994.26475492,0.06977886125066317,26822994.26475492,357577005.7352451,3.309952145372431e-10,-1.2327757971157724e-17,-1.2328027748256603e-17,-0.5539818159396043,-0.5539818159396044,-0.5539939391178406,1.0000000000000002,1.0000218837115
26948466.622207403,0.07010527217015454,26948466.622207403,357451533.3777926,3.294556241028631e-10,-1.2213220341826815e-17,-1.2213485129510074e-17,-0.5488347515635348,-0.5488347515635348,-0.5488466505286146,1.0,1.0000216804148168
27073938.97965989,0.07043168308964591,27073938.97965989,357326061.0203401,3.279303049934221e-10,-1.2100271461557376e-17,-1.210053137464046e-17,-0.5437590820098006,-0.5437590820098006,-0.5437707619212727,1.0,1.0000214799381906
27199411.33711237,0.07075809400913728,27199411.33711237,357200588.66288763,3.264190597068553e-10,-1.1988882082118039e-17,-1.198913723226059e-17,-0.5387534929284312,-0.5387534929284314,-0.5387649588040301,1.0000000000000004,1.0000212822297199
27324883.694564857,0.07108450492862865,27324883.694564857,357075116.3054351,3.249216943687159e-10,-1.1879023625252664e-17,-1.1879274121058319e-17,-0.5338167000766418,-0.5338167000766418,-0.5338279567967711,1.0,1.0000210872386113
27450356.05201734,0.07141091584812002,27450356.05201734,356949643.94798267,3.234380186492684e-10,-1.1770668164348229e-17,-1.1770914111462797e-17,-0.5289474484950281,-0.5289474484950281,-0.5289585008071738,1.0,1.0000208949153213
27575828.409469824,0.07173732676761141,27575828.409469824,356824171.59053016,3.2196784568284405e-10,-1.1663788406685201e-17,-1.1664029907889978e-17,-0.5241445117099389,-0.5241445117099389,-0.5241553642328621,1.0,1.0000207052114078
27701300.76692231,0.07206373768710278,27701300.76692231,356698699.2330777,3.205109919893899e-10,-1.155835767624947e-17,-1.1558594831550972e-17,-0.5194066909610829,-0.519406690961083,-0.5194173481888525,1.0000000000000002,1.0000205180794839
27826773.124374792,0.07239014860659415,27826773.124374792,356573226.8756252,3.190672773981385e-10,-1.1454349897085526e-17,-1.1454582803803136e-17,-0.5147328144534574,-0.5147328144534575,-0.5147432807593882,1.0000000000000002,1.0000203334732836
27952245.481827278,0.07271655952608554,27952245.481827278,356447754.51817274,3.176365249733341e-10,-1.1351739577171544e-17,-1.1351968330022206e-17,-0.5101217366327309,-0.5101217366327309,-0.51013201627319,1.0,1.000020151347651
28077717.83927976,0.0730429704455769,28077717.83927976,356322282.1607202,3.1621856094195085e-10,-1.1250501792797752e-17,-1.1250726483974175e-17,-0.5055723374832415,-0.5055723374832415,-0.5055824346011628,1.0,1.0000199716582034
28203190.196732245,0.07336938136506828,28203190.196732245,356196809.8032678,3.1481321462333945e-10,-1.1150612173430173e-17,-1.1150832892680997e-17,-0.5010835218478084,-0.5010835218478085,-0.5010934404762948,1.0000000000000002,1.0000197943617262
28328662.55418473,0.07369579228455965,28328662.55418473,356071337.44581527,3.1342031836074404e-10,-1.1052046887042665e-17,-1.1052263721747971e-17,-0.49665421876858584,-0.49665421876858595,-0.49666396283430214,1.0000000000000002,1.00001961941598
28454134.911637213,0.07402220320405102,28454134.911637213,355945865.0883628,3.1203970745463093e-10,-1.095478262590066e-17,-1.0954995661142745e-17,-0.4922833808482165,-0.49228338084821655,-0.4922929541745705,1.0000000000000002,1.00001944677949
28579607.2690897,0.0743486141235424,28579607.2690897,355820392.7309103,3.106712200977734e-10,-1.0858796592780874e-17,-1.0859005911416092e-17,-0.487969983630576,-0.48796998363057603,-0.4879793899409464,1.0000000000000002,1.000019276411841
28705079.62654218,0.07467502504303376,28705079.62654218,355694920.3734578,3.0931469731203926e-10,-1.0764066487611737e-17,-1.076427217033781e-17,-0.48371302500042374,-0.4837130250004238,-0.4837222679211855,1.0000000000000002,1.000019108273468
28830551.983994666,0.07500143596252515,28830551.983994666,355569448.01600534,3.079699828868285e-10,-1.0670570494519889e-17,-1.0670772619941265e-17,-0.47951152460130164,-0.47951152460130175,-0.4795206076647625,1.0000000000000002,1.0000189423256687
28956024.34144715,0.07532784688201652,28956024.34144715,355443975.6585528,3.0663692331911243e-10,-1.0578287269268774e-17,-1.0578485913958411e-17,-0.475364523271053,-0.47536452327105294,-0.47537344991822994,0.9999999999999999,1.000018778530454
29081496.698899634,0.07565425780150789,29081496.698899634,355318503.3011004,3.0531536775502395e-10,-1.0487195927075768e-17,-1.0487391165638401e-17,-0.47127108249435035,-0.4712710824943504,-0.47127985607781314,1.0000000000000002,1.0000186168508713
29206969.05635212,0.07598066872099928,29206969.05635212,355193030.94364786,3.040051679329544e-10,-1.0397276030794879e-17,-1.0397467935923544e-17,-0.46723028387165394,-0.46723028387165405,-0.46723890765806475,1.0000000000000002,1.0000184572505433
29332441.413804602,0.07630707964049065,29332441.413804602,355067558.5861954,3.027061781281101e-10,-1.0308507579452532e-17,-1.030869622198696e-17,-0.4632412286040349,-0.46324122860403494,-0.4632497057767723,1.0000000000000002,1.0000182996940126
29457913.771257088,0.07663349055998202,29457913.771257088,354942086.2287429,3.0141825509848594e-10,-1.0220870997124438e-17,-1.0221056446105894e-17,-0.4593030369933265,-0.4593030369933265,-0.45931137065495026,1.0,1.0000181441465712
29583386.12870957,0.07695990147947339,29583386.12870957,354816613.87129045,3.001412580322145e-10,-1.0134347122142021e-17,-1.0134529444864975e-17,-0.4554148479570852,-0.45541484795708526,-0.45542304113165805,1.0000000000000002,1.0000179905741098
29708858.486162055,0.07728631239896476,29708858.486162055,354691141.51383793,2.988750484962483e-10,-1.0048917196617213e-17,-1.0049096458682503e-17,-0.45157581855785905,-0.45157581855785917,-0.45158387419333573,1.0000000000000002,1.0000178389434191
29834330.84361454,0.07761272331845614,29834330.84361454,354565669.1563855,2.9761949038633786e-10,-9.96456285627504e-18,-9.964739121638292e-18,-0.44778512354628636,-0.44778512354628636,-0.4477930445166891,1.0,1.000017689221875
29959803.201067023,0.07793913423794752,29959803.201067023,354440196.79893297,2.9637444987826637e-10,-9.881266120583621e-18,-9.881439451603238e-18,-0.4440419549175596,-0.44404195491755966,-0.4440497440251354,1.0000000000000002,1.0000175413775423
30085275.55851951,0.07826554515743889,30085275.55851951,354314724.4414805,2.9513979538030455e-10,-9.799009383171708e-18,-9.799179840655847e-18,-0.4403455214808121,-0.4403455214808121,-0.4403531814581433,1.0,1.0000173953792137
30210747.91597199,0.07859195607693026,30210747.91597199,354189252.084028,2.939153974868505e-10,-9.717775402524248e-18,-9.717943045774664e-18,-0.43669504844099644,-0.4366950484409965,-0.43670258195297107,1.0000000000000002,1.000017251196233
